arrest_key,arrest_date,pd_cd,pd_desc,ky_cd,ofns_desc,law_code,law_cat_cd,arrest_boro,arrest_precinct,jurisdiction_code,age_group,perp_sex,perp_race,x_coord_cd,y_coord_cd,latitude,longitude
173100198,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,111,0,25-44,M,BLACK,1047595,217802,40.76427390200007,-73.77132998099995
173099460,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,111,0,18-24,M,WHITE HISPANIC,1047595,217802,40.76427390200007,-73.77132998099995
173113518,2017-12-30T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,90,0,25-44,M,WHITE HISPANIC,999947,197380,40.708433556000045,-73.94338379099996
173113383,2017-12-30T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,43,0,45-64,M,BLACK HISPANIC,1025683,241228,40.82870166900005,-73.85028619799994
173113253,2017-12-30T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235.0,DANGEROUS DRUGS,PL 2200300,M,Q,113,2,25-44,M,BLACK,1044350,188827,40.68476744400005,-73.78330292799996
173097584,2017-12-30T00:00:00.000,209,"BURGLARS TOOLS,UNCLASSIFIED",231.0,BURGLAR'S TOOLS,PL 1403500,M,M,1,0,45-64,M,WHITE,982282,197042,40.70751952800003,-74.00709974599994
173108370,2017-12-30T00:00:00.000,568,"MARIJUANA, POSSESSION 1, 2 & 3",117.0,DANGEROUS DRUGS,PL 2212500,F,K,83,0,45-64,M,WHITE HISPANIC,1008707,191689,40.692793220000055,-73.91180794999997
173107280,2017-12-30T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIED",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,B,40,1,18-24,M,BLACK,1007034,236608,40.81608887400005,-73.917688689
173105391,2017-12-30T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553004,F,Q,107,0,18-24,M,BLACK,1036628,204948,40.72906475000008,-73.81102013199995
173104456,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,K,73,0,45-64,M,BLACK,1009905,180751,40.662767503000055,-73.90752952599996
173104454,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,43,0,45-64,M,WHITE HISPANIC,1021284,237596,40.81875240900007,-73.86620169699995
173103586,2017-12-30T00:00:00.000,223,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1402502,F,K,90,0,25-44,M,WHITE HISPANIC,998016,196598,40.70629036500002,-73.95035033099998
173108374,2017-12-30T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,M,14,3,45-64,M,BLACK HISPANIC,986882,214802,40.75626620700007,-73.99050124799999
173102777,2017-12-30T00:00:00.000,114,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,Q,115,0,25-44,M,WHITE HISPANIC,1017388,212210,40.74909012500007,-73.88040271599994
173101845,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,73,0,25-44,M,BLACK,1008874,184510,40.673088044000046,-73.91123197099995
173100199,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,112,0,25-44,M,BLACK,1027058,208898,40.739958002000044,-73.84552375199996
173098047,2017-12-30T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,84,0,25-44,M,WHITE HISPANIC,987788,191924,40.693471325000075,-73.98724306499997
173097588,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,104,0,18-24,M,WHITE HISPANIC,1011223,194410,40.70025442000008,-73.90272420599996
173097457,2017-12-30T00:00:00.000,115,RECKLESS ENDANGERMENT 2,355.0,OFFENSES AGAINST THE PERSON,PL 1202000,M,Q,111,0,18-24,M,BLACK,1050313,218487,40.76613415100008,-73.76151148699995
173113237,2017-12-30T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113.0,FORGERY,PL 1702500,F,K,69,0,18-24,M,BLACK,1008144,172665,40.64057812600004,-73.91390558499995
173097454,2017-12-30T00:00:00.000,793,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,M,114,1,45-64,M,BLACK,1007788,219633,40.769495118000066,-73.91502416999998
173097452,2017-12-30T00:00:00.000,441,"LARCENY,GRAND OF AUTO",110.0,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,M,1,0,25-44,F,WHITE,982729,204331,40.72752617500004,-74.00548912799998
173097447,2017-12-30T00:00:00.000,687,"CHILD,OFFENSES AGAINST,UNCLASSIFIED",345.0,OFFENSES RELATED TO CHILDREN,PL 2602002,M,K,62,0,25-44,F,WHITE HISPANIC,984822,165198,40.620114993000065,-73.99794101799995
173103595,2017-12-30T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIED",343.0,OTHER OFFENSES RELATED TO THEFT,PL 16515M9,M,M,33,0,25-44,M,BLACK,1001594,247731,40.846630668000046,-73.93731325399995
173111093,2017-12-30T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235.0,DANGEROUS DRUGS,PL 2200300,M,B,52,0,25-44,M,WHITE HISPANIC,1010674,252373,40.859349070000064,-73.90447620299993
173102762,2017-12-30T00:00:00.000,750,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2053000,M,B,44,0,25-44,M,BLACK,1008245,240785,40.827550348000045,-73.91329872299998
173102759,2017-12-30T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553004,F,B,42,0,25-44,M,WHITE HISPANIC,1008691,238872,40.82229848500003,-73.91169413099993
173101840,2017-12-30T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553004,F,B,42,0,25-44,M,WHITE HISPANIC,1008691,238872,40.82229848500003,-73.91169413099993
173097583,2017-12-30T00:00:00.000,625,"DISORDERLY CONDUCT SUBD 1,2,3,4,5,6,7",572.0,DISORDERLY CONDUCT,PL 2402001,V,M,6,0,25-44,M,BLACK,984637,205121,40.72969465600005,-73.99860512899994
173111096,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211500,M,B,46,0,25-44,M,BLACK HISPANIC,1013997,253290,40.86185538700005,-73.89245918699999
173112654,2017-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,61,0,25-44,F,BLACK HISPANIC,995118,155709,40.59406298000005,-73.96086869299995
173112666,2017-12-30T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,106,0,45-64,M,BLACK,1025929,186329,40.678016918000026,-73.84973757599995
173098531,2017-12-30T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,34,0,25-44,M,BLACK,1007054,253710,40.86302882300004,-73.91755828699996
173098055,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,113,0,18-24,F,BLACK,1053554,196081,40.704610635000044,-73.75004221999995
173098051,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,90,0,25-44,M,WHITE,1001911,199593,40.71450401200008,-73.93629401899994
173113247,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,34,0,18-24,M,WHITE HISPANIC,1002653,249241,40.85077302800004,-73.93348145899995
173108369,2017-12-30T00:00:00.000,639,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,PL 2403002,M,K,77,0,25-44,M,BLACK,1003508,185056,40.67459999000005,-73.93057482199998
173108379,2017-12-30T00:00:00.000,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 160102A,F,M,19,0,<18,F,BLACK,993570,216847,40.76187469000007,-73.96635808399996
173110227,2017-12-30T00:00:00.000,510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",117.0,DANGEROUS DRUGS,PL 2200601,F,B,50,0,18-24,M,WHITE HISPANIC,1011244,256820,40.871553006000056,-73.90239768799995
173110237,2017-12-30T00:00:00.000,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1601503,F,M,7,0,25-44,M,BLACK,987350,201914,40.72089168400004,-73.98881793899994
173110243,2017-12-30T00:00:00.000,244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107.0,BURGLARY,PL 1402000,F,M,14,0,45-64,M,BLACK,985802,213781,40.75346407600006,-73.99439974299997
173110244,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,M,14,0,25-44,M,WHITE,988058,214775,40.75619167000008,-73.98625649199995
173110251,2017-12-30T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,Q,110,0,18-24,M,BLACK,1019840,206689,40.73392684100002,-73.87158239799999
173112669,2017-12-30T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,Q,110,0,25-44,M,WHITE HISPANIC,1019840,206689,40.73392684100002,-73.87158239799999
173113229,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,B,42,2,25-44,M,BLACK HISPANIC,1010169,244577,40.83795285700006,-73.90633196
173113230,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,B,46,0,<18,M,BLACK HISPANIC,1009356,247701,40.846529670000045,-73.90925838899994
173113231,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,B,42,2,18-24,M,BLACK HISPANIC,1010169,244577,40.83795285700006,-73.90633196
173113238,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,K,67,0,25-44,M,BLACK,1005077,181981,40.666156252000064,-73.92492795499999
173113249,2017-12-30T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235.0,DANGEROUS DRUGS,PL 2200300,M,Q,101,0,25-44,M,BLACK,1052788,161189,40.60884608300007,-73.75315955799994
173107285,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,M,14,0,45-64,M,WHITE HISPANIC,987220,212676,40.75043076800005,-73.98928217599996
173113382,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,B,45,0,18-24,F,BLACK,1033597,255731,40.86846737800005,-73.82158284599996
173113394,2017-12-30T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIED",343.0,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,17,0,25-44,M,BLACK,990886,213048,40.751449824000076,-73.97605054499998
173113410,2017-12-30T00:00:00.000,792,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 265102B,F,K,63,0,45-64,M,BLACK,1004302,167786,40.62719584000007,-73.92776372999998
173113519,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,9,2,45-64,F,WHITE HISPANIC,990896,201774,40.72050546500003,-73.976025587
173114442,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,43,0,45-64,M,BLACK HISPANIC,1023964,243682,40.835445083000025,-73.85648314599996
173114443,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,46,97,45-64,F,BLACK,1009177,249329,40.85099855500005,-73.90989931399997
173113396,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,M,33,0,18-24,M,WHITE HISPANIC,999973,243933,40.836209301000046,-73.94318110299997
173093895,2017-12-30T00:00:00.000,248,"RADIO DEVICES,UNLAWFUL POSSESSION",361.0,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,PL 1404000,M,B,44,0,25-44,F,BLACK HISPANIC,1006912,241681,40.83001313200003,-73.91811231199993
173093893,2017-12-30T00:00:00.000,748,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2155003,M,B,52,0,25-44,F,BLACK,1017440,256046,40.86940749200004,-73.87999831299999
173113403,2017-12-30T00:00:00.000,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,Q,104,0,25-44,M,WHITE,1013262,197902,40.70983268300005,-73.89535558099993
173116278,2017-12-30T00:00:00.000,750,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2053000,M,Q,111,0,25-44,M,ASIAN / PACIFIC ISLANDER,1044720,216651,40.761134844000026,-73.78171885999996
173115842,2017-12-30T00:00:00.000,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201605,F,K,79,0,18-24,M,BLACK,997425,192489,40.69501302000003,-73.95248998299998
173107292,2017-12-30T00:00:00.000,461,UNAUTHORIZED USE VEHICLE 2,126.0,MISCELLANEOUS PENAL LAW,PL 1650600,F,Q,107,0,18-24,M,BLACK,1043678,208647,40.73917301100005,-73.78555095399997
173105396,2017-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,S,121,0,45-64,M,ASIAN / PACIFIC ISLANDER,942112,166768,40.624324115000036,-74.15179791599996
173097576,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,44,0,25-44,F,BLACK HISPANIC,1007246,241093,40.82839837800003,-73.91690741899998
173112665,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,M,18,0,18-24,F,BLACK,990503,215519,40.758232371000084,-73.97743058499998
173097455,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110E2,F,Q,113,0,45-64,M,BLACK,1043236,189127,40.68559836700007,-73.78731695999993
173101844,2017-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,K,73,97,<18,M,BLACK,1008427,183518,40.670366460000025,-73.91284696199995
173095134,2017-12-30T00:00:00.000,748,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2155003,M,B,44,0,25-44,M,BLACK HISPANIC,1008222,243318,40.83450276600007,-73.91337277999997
173093919,2017-12-30T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,Q,109,0,45-64,M,WHITE,1032084,216954,40.762043893000055,-73.82732958099997
173101842,2017-12-30T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,K,67,0,25-44,M,BLACK,997897,175677,40.64886713300007,-73.95082189999994
173098050,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,78,0,25-44,M,BLACK,990502,188496,40.68406075000007,-73.97745929199993
173093899,2017-12-30T00:00:00.000,565,"PROSTITUTION, PATRONIZING 4, 3",356.0,PROSTITUTION & RELATED OFFENSES,PL 2300400,M,K,62,0,25-44,M,WHITE HISPANIC,984168,163176,40.61456503900007,-74.00029679099998
173093671,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,Q,101,0,18-24,M,BLACK,1043516,157081,40.59763735300004,-73.78658887599995
173097577,2017-12-30T00:00:00.000,419,"LARCENY,GRAND FROM PERSON,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553005,F,K,75,0,25-44,M,BLACK,1017358,184669,40.673496801000056,-73.88064641899997
173093653,2017-12-30T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,K,67,0,25-44,M,BLACK,1005985,178106,40.65551805200005,-73.92166744799994
173097297,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,25,2,25-44,M,BLACK,1002883,231248,40.80138689000006,-73.93270005999993
173095144,2017-12-30T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113.0,FORGERY,PL 1702500,F,K,79,0,25-44,M,BLACK,1000557,187002,40.679947248000076,-73.94120869999993
173093918,2017-12-30T00:00:00.000,269,"MISCHIEF,CRIMINAL,    UNCL 2ND DEG 3RD DEG",121.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450500,F,Q,110,0,25-44,M,ASIAN / PACIFIC ISLANDER,1014812,210850,40.74536654800004,-73.88970595699995
173105394,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,106,0,18-24,M,WHITE HISPANIC,1038992,183873,40.67120462500003,-73.802662077
173093914,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,113,0,25-44,M,BLACK,1050171,191087,40.690929166000046,-73.76229252599995
173095155,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110E2,F,S,122,0,25-44,M,BLACK,942195,139943,40.55069533300008,-74.15133197399997
173097298,2017-12-30T00:00:00.000,705,"FORGERY,ETC.-MISD.",358.0,OFFENSES INVOLVING FRAUD,PL 1702000,M,M,34,0,25-44,M,BLACK HISPANIC,1006833,254778,40.86596072800006,-73.91835366799995
173113226,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,B,46,0,25-44,F,WHITE HISPANIC,1009356,247701,40.846529670000045,-73.90925838899994
173097446,2017-12-30T00:00:00.000,510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",117.0,DANGEROUS DRUGS,PL 2200601,F,K,77,0,25-44,M,BLACK,1001822,183054,40.66910845600006,-73.93665820199995
173098534,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110E2,F,S,122,4,65+,M,BLACK,966300,157946,40.60019157700003,-74.06464050099999
173099457,2017-12-30T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,109,0,18-24,M,WHITE HISPANIC,1032084,216954,40.762043893000055,-73.82732958099997
173099462,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,110,0,18-24,M,WHITE HISPANIC,1020237,210724,40.74500029700005,-73.87012832399995
173102761,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,B,46,0,45-64,M,BLACK,1013997,253290,40.86185538700005,-73.89245918699999
173104461,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,K,84,0,65+,M,WHITE HISPANIC,988474,190818,40.690435308000076,-73.98476997399997
173104463,2017-12-30T00:00:00.000,113,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,63,0,25-44,M,BLACK,999060,167196,40.62558672700004,-73.94664942399999
173105384,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,79,0,25-44,M,BLACK,998937,193948,40.699015256000045,-73.94703425299997
173108383,2017-12-30T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341.0,PETIT LARCENY,PL 1552500,M,Q,101,0,25-44,M,WHITE HISPANIC,1052531,156608,40.59627420100002,-73.75413145599998
173108361,2017-12-30T00:00:00.000,168,SODOMY 1,116.0,SEX CRIMES,PL 1305003,F,B,52,0,<18,M,WHITE HISPANIC,1017542,255919,40.86905853200005,-73.87963014799993
173110230,2017-12-30T00:00:00.000,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1600500,F,B,43,0,25-44,M,WHITE HISPANIC,1018527,243130,40.83395277900007,-73.87613414899994
173100190,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,67,0,45-64,M,BLACK,1003786,177504,40.65387081700004,-73.92959449199996
173098058,2017-12-30T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,120,0,25-44,M,BLACK,956373,161849,40.610878842000034,-74.10040432799997
173098057,2017-12-30T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,114,4,25-44,M,BLACK,1006767,220212,40.771086981000046,-73.91870826099995
173097300,2017-12-30T00:00:00.000,106,"ASSAULT 2,1,PEACE OFFICER",106.0,FELONY ASSAULT,PL 12005A3,F,Q,107,0,18-24,M,WHITE HISPANIC,1036628,204948,40.72906475000008,-73.81102013199995
173095151,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,M,25,0,25-44,M,BLACK,1001756,231618,40.80240474300007,-73.936769757
173110218,2017-12-30T00:00:00.000,639,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 24030M1,M,B,40,2,25-44,F,BLACK,1007567,238218,40.82050647900007,-73.91575750399994
173095139,2017-12-30T00:00:00.000,510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",117.0,DANGEROUS DRUGS,PL 2200601,F,K,77,0,25-44,M,BLACK,1002251,183677,40.67081759000007,-73.93511008699994
173108381,2017-12-30T00:00:00.000,115,RECKLESS ENDANGERMENT 2,355.0,OFFENSES AGAINST THE PERSON,PL 1202000,M,Q,104,0,45-64,M,WHITE,1010672,195561,40.70341530600007,-73.90470685199995
173108380,2017-12-30T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 2155100,F,M,17,0,65+,M,WHITE,991353,210389,40.74415117300003,-73.97436783899997
173108378,2017-12-30T00:00:00.000,567,"MARIJUANA, POSSESSION 4 & 5",235.0,DANGEROUS DRUGS,PL 2211001,M,M,28,2,45-64,M,BLACK,997440,233857,40.80855767700007,-73.95235475399994
173108367,2017-12-30T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,K,75,0,25-44,M,WHITE HISPANIC,1020754,176733,40.65170090400005,-73.86844675099996
173108366,2017-12-30T00:00:00.000,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1601001,F,K,71,0,18-24,M,BLACK,1003232,180916,40.66323721100008,-73.93158147999998
173093672,2017-12-30T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED/IMPAIRED DRIVING,VTL119202U,F,Q,105,0,45-64,M,WHITE HISPANIC,1058126,210540,40.74425991700008,-73.73339373799998
173095131,2017-12-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,46,0,25-44,F,WHITE HISPANIC,1010469,251230,40.85621248900002,-73.90522176699994
173095135,2017-12-30T00:00:00.000,203,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100A,M,B,44,0,18-24,M,BLACK HISPANIC,1006065,241543,40.829636494000056,-73.92117339299993
173097296,2017-12-30T00:00:00.000,782,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650102,M,M,26,2,25-44,M,WHITE HISPANIC,996660,235153,40.81211596800006,-73.95516997799997
173097441,2017-12-30T00:00:00.000,639,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,PL 2403002,M,B,42,2,45-64,M,BLACK,1009945,244103,40.83665251900004,-73.90714329499998
173097448,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,70,0,25-44,F,BLACK,995070,176121,40.65008972100002,-73.96100881399997
173097587,2017-12-30T00:00:00.000,157,RAPE 1,104.0,RAPE,PL 1303501,F,Q,103,0,25-44,M,BLACK,1041749,196938,40.70704747500002,-73.79261190399995
173099455,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,68,0,25-44,M,WHITE,978404,164747,40.61887518000003,-74.02105913999998
173102767,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,67,0,25-44,F,BLACK,1004179,177538,40.653963264000026,-73.92817803499997
173105381,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,47,0,25-44,M,BLACK,1026486,262591,40.88733281800006,-73.84725001299995
173105382,2017-12-30T00:00:00.000,101,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,63,0,25-44,M,BLACK,999060,167196,40.62558672700004,-73.94664942399999
