development_name,borough,account_name,location,meter_amr,meter_scope,tds,edp,rc_code,funding_source,amp,vendor_name,umis_bill_id,revenue_month,service_start_date,service_end_date,days,meter_number,estimated,current_charges,rate_class,bill_analyzed,consumption_therms,es_commodity,underlying_utility
BRONX RIVER,BRONX,BRONX RIVER,BLD 03,NONE,,32,533,B003200,FEDERAL,NY005010320P,CONSOLIDATED EDISON COMPANY OF NY,8140840,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3466077,N,16.73,Trans Gen Non-Res,Yes,36.94,UTILITY GAS,ConEd
BRONX RIVER,BRONX,BRONX RIVER,BLD 03,NONE,,32,533,B003200,FEDERAL,NY005010320P,CONSOLIDATED EDISON COMPANY OF NY,8140840,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3465915,N,133.36,Trans Gen Non-Res,Yes,294.5,UTILITY GAS,ConEd
BRONX RIVER,BRONX,BRONX RIVER,BLD 07,NONE,,32,533,B003200,FEDERAL,NY005010320P,CONSOLIDATED EDISON COMPANY OF NY,8140840,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3355800,N,124.07,Trans Gen Non-Res,Yes,273.98,UTILITY GAS,ConEd
BRONX RIVER,BRONX,BRONX RIVER,BLD 01,NONE,,32,533,B003200,FEDERAL,NY005010320P,CONSOLIDATED EDISON COMPANY OF NY,8140840,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3329542,N,179.82,Trans Gen Non-Res,Yes,397.11,UTILITY GAS,ConEd
BRONX RIVER,BRONX,BRONX RIVER,BLD 09,NONE,,32,533,B003200,FEDERAL,NY005010320P,CONSOLIDATED EDISON COMPANY OF NY,8140840,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3299522,N,63.66,Trans Gen Non-Res,Yes,140.58,UTILITY GAS,ConEd
BRONX RIVER,BRONX,BRONX RIVER,BLD 09,NONE,,32,533,B003200,FEDERAL,NY005010320P,CONSOLIDATED EDISON COMPANY OF NY,8140840,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3266969,N,128.71,Trans Gen Non-Res,Yes,284.24,UTILITY GAS,ConEd
BRONX RIVER,BRONX,BRONX RIVER,BLD 07,NONE,,32,533,B003200,FEDERAL,NY005010320P,CONSOLIDATED EDISON COMPANY OF NY,8140840,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3266702,N,59.48,Trans Gen Non-Res,Yes,131.35,UTILITY GAS,ConEd
BRONX RIVER,BRONX,BRONX RIVER,BLD 08,NONE,,32,533,B003200,FEDERAL,NY005010320P,CONSOLIDATED EDISON COMPANY OF NY,8140840,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3230987,N,189.12,Trans Gen Non-Res,Yes,417.64,UTILITY GAS,ConEd
BREVOORT,BROOKLYN,BREVOORT,BLD 03,AMR,,65,213,K006500,FEDERAL,NY005000650P,National Grid NYC,8107062,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,6598130,N,49.87,T1A TRAN RES N-Ht,Yes,67.31,UTILITY GAS,NatGrid NYC
BREVOORT,BROOKLYN,BREVOORT,BLD 10,AMR,,65,213,K006500,FEDERAL,NY005000650P,National Grid NYC,8107062,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,5575577,N,45.27,T1A TRAN RES N-Ht,Yes,61.1,UTILITY GAS,NatGrid NYC
BREVOORT,BROOKLYN,BREVOORT,BLD 09,AMR,,65,213,K006500,FEDERAL,NY005000650P,National Grid NYC,8107062,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,5388132,N,0.0,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
BREVOORT,BROOKLYN,BREVOORT,BLD 04,AMR,,65,213,K006500,FEDERAL,NY005000650P,National Grid NYC,8107062,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,5380847,N,96.68,T1A TRAN RES N-Ht,Yes,130.48,UTILITY GAS,NatGrid NYC
BREVOORT,BROOKLYN,BREVOORT,BLD 11,AMR,,65,213,K006500,FEDERAL,NY005000650P,National Grid NYC,8107062,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,5179407,N,0.0,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
BREVOORT,BROOKLYN,BREVOORT,BLD 13,AMR,,65,213,K006500,FEDERAL,NY005000650P,National Grid NYC,8107062,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,5179181,N,110.49,T1A TRAN RES N-Ht,Yes,149.12,UTILITY GAS,NatGrid NYC
BREVOORT,BROOKLYN,BREVOORT,BLD 01,AMR,,65,213,K006500,FEDERAL,NY005000650P,National Grid NYC,8107062,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4768485,N,0.0,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
BREVOORT,BROOKLYN,BREVOORT,BLD 08,AMR,,65,213,K006500,FEDERAL,NY005000650P,National Grid NYC,8107062,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4659243,N,102.05,T1A TRAN RES N-Ht,Yes,137.73,UTILITY GAS,NatGrid NYC
BREVOORT,BROOKLYN,BREVOORT,BLD 09,AMR,,65,213,K006500,FEDERAL,NY005000650P,National Grid NYC,8107062,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4659241,N,150.39,T1A TRAN RES N-Ht,Yes,202.97,UTILITY GAS,NatGrid NYC
BREVOORT,BROOKLYN,BREVOORT,BLD 12,AMR,,65,213,K006500,FEDERAL,NY005000650P,National Grid NYC,8107062,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4659240,N,76.73,T1A TRAN RES N-Ht,Yes,103.56,UTILITY GAS,NatGrid NYC
BREVOORT,BROOKLYN,BREVOORT,BLD 11,AMR,,65,213,K006500,FEDERAL,NY005000650P,National Grid NYC,8107062,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4659238,N,122.0,T1A TRAN RES N-Ht,Yes,164.65,UTILITY GAS,NatGrid NYC
BREVOORT,BROOKLYN,BREVOORT,BLD 03,AMR,,65,213,K006500,FEDERAL,NY005000650P,National Grid NYC,8107062,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4659237,N,73.66,T1A TRAN RES N-Ht,Yes,99.41,UTILITY GAS,NatGrid NYC
BREVOORT,BROOKLYN,BREVOORT,BLD 12,AMR,,65,213,K006500,FEDERAL,NY005000650P,National Grid NYC,8107062,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4659236,N,33.76,T1A TRAN RES N-Ht,Yes,45.56,UTILITY GAS,NatGrid NYC
BREVOORT,BROOKLYN,BREVOORT,BLD 08,AMR,,65,213,K006500,FEDERAL,NY005000650P,National Grid NYC,8107062,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4659232,N,27.62,T1A TRAN RES N-Ht,Yes,37.28,UTILITY GAS,NatGrid NYC
BREVOORT,BROOKLYN,BREVOORT,BLD 07,AMR,,65,213,K006500,FEDERAL,NY005000650P,National Grid NYC,8107062,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4659228,N,164.97,T1A TRAN RES N-Ht,Yes,222.65,UTILITY GAS,NatGrid NYC
BREVOORT,BROOKLYN,BREVOORT,BLD 06,AMR,,65,213,K006500,FEDERAL,NY005000650P,National Grid NYC,8107062,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4566973,N,108.19,T1A TRAN RES N-Ht,Yes,146.01,UTILITY GAS,NatGrid NYC
BREVOORT,BROOKLYN,BREVOORT,BLD 02,AMR,,65,213,K006500,FEDERAL,NY005000650P,National Grid NYC,8107062,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,906429,N,101.28,T1A TRAN RES N-Ht,Yes,136.69,UTILITY GAS,NatGrid NYC
BREVOORT,BROOKLYN,BREVOORT,BLD 10,AMR,,65,213,K006500,FEDERAL,NY005000650P,National Grid NYC,8107062,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,898304,N,88.24,T1A TRAN RES N-Ht,Yes,119.09,UTILITY GAS,NatGrid NYC
BREVOORT,BROOKLYN,BREVOORT,BLD 07,AMR,,65,213,K006500,FEDERAL,NY005000650P,National Grid NYC,8107062,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,811034,N,4.6,T1A TRAN RES N-Ht,Yes,6.21,UTILITY GAS,NatGrid NYC
BREVOORT,BROOKLYN,BREVOORT,BLD 13,AMR,,65,213,K006500,FEDERAL,NY005000650P,National Grid NYC,8107062,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,669122,N,12.28,T1A TRAN RES N-Ht,Yes,16.57,UTILITY GAS,NatGrid NYC
BREVOORT,BROOKLYN,BREVOORT,BLD 05,AMR,,65,213,K006500,FEDERAL,NY005000650P,National Grid NYC,8107062,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,260915,N,1.53,T1A TRAN RES N-Ht,Yes,2.07,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 26,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,9894276,N,24.2,T1A TRAN RES N-Ht,Yes,33.25,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 24,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,9789471,N,33.28,T1A TRAN RES N-Ht,Yes,45.72,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 20,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,9559790,N,0.0,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 05,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,9405352,N,62.03,T1A TRAN RES N-Ht,Yes,85.21,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 06,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,8947483,N,7.56,T1A TRAN RES N-Ht,Yes,10.39,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 03,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,8640107,N,96.07,T1A TRAN RES N-Ht,Yes,131.97,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 07,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,6628371,N,29.5,T1A TRAN RES N-Ht,Yes,40.53,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 14,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,6627282,N,119.51,T1A TRAN RES N-Ht,Yes,164.18,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 27,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,6598255,N,10.59,T1A TRAN RES N-Ht,Yes,14.55,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 21,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,6431102,N,145.23,T1A TRAN RES N-Ht,Yes,199.51,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 29,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,6430516,Y,0.0,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 22,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,6395496,N,74.88,T1A TRAN RES N-Ht,Yes,102.87,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 07,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,6292283,N,57.49,T1A TRAN RES N-Ht,Yes,78.97,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 08,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,6012161,N,3.79,T1A TRAN RES N-Ht,Yes,5.2,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 02,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,6011707,N,0.0,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 03,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,6011702,N,0.76,T1A TRAN RES N-Ht,Yes,1.04,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 17,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,5873628,N,43.87,T1A TRAN RES N-Ht,Yes,60.27,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 12,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,5576290,N,12.11,T1A TRAN RES N-Ht,Yes,16.63,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 12,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,5576279,N,68.08,T1A TRAN RES N-Ht,Yes,93.52,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 04,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,5567066,N,0.0,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 15,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,5565035,N,0.76,T1A TRAN RES N-Ht,Yes,1.04,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 08,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,5565034,N,106.65,T1A TRAN RES N-Ht,Yes,146.51,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 31,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,5380155,N,65.81,T1A TRAN RES N-Ht,Yes,90.4,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 15,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,5324579,N,86.23,T1A TRAN RES N-Ht,Yes,118.46,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 14,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,5232300,N,0.76,T1A TRAN RES N-Ht,Yes,1.04,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 01,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4769783,N,47.65,T1A TRAN RES N-Ht,Yes,65.46,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 01,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4769779,N,91.52,T1A TRAN RES N-Ht,Yes,125.73,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 23,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4654085,N,108.16,T1A TRAN RES N-Ht,Yes,148.59,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 18,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4647604,N,23.45,T1A TRAN RES N-Ht,Yes,32.21,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 10,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4570175,N,74.88,T1A TRAN RES N-Ht,Yes,102.87,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 19,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4537600,N,33.28,T1A TRAN RES N-Ht,Yes,45.72,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 28,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,4516093,N,70.35,T1A TRAN RES N-Ht,Yes,96.64,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 21,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,904986,N,0.0,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 25,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,904696,N,83.96,T1A TRAN RES N-Ht,Yes,115.34,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 02,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,898479,N,105.9,T1A TRAN RES N-Ht,Yes,145.48,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 23,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,898119,N,16.64,T1A TRAN RES N-Ht,Yes,22.86,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 16,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,898037,N,3.79,T1A TRAN RES N-Ht,Yes,5.2,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 20,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,898024,N,137.67,T1A TRAN RES N-Ht,Yes,189.12,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 28,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,897528,N,0.0,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 09,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,897092,N,16.64,T1A TRAN RES N-Ht,Yes,22.86,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 09,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,893984,N,90.77,T1A TRAN RES N-Ht,Yes,124.69,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 24,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,811150,N,90.01,T1A TRAN RES N-Ht,Yes,123.65,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 06,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,807330,N,67.32,T1A TRAN RES N-Ht,Yes,92.48,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 16,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,594778,N,65.81,T1A TRAN RES N-Ht,Yes,90.4,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 05,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,586560,N,0.0,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 13,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,310567,N,90.77,T1A TRAN RES N-Ht,Yes,124.69,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 11,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,290616,N,72.61,T1A TRAN RES N-Ht,Yes,99.75,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,274400,,2881.9,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 26,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,261030,Y,0.0,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 13,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,164939,N,0.0,T1A TRAN RES N-Ht,Yes,0.0,UTILITY GAS,NatGrid NYC
BREUKELEN,BROOKLYN,BREUKELEN,BLD 25,AMR,,56,212,K005600,FEDERAL,NY005000560P,National Grid NYC,8107317,2019-08-01T00:00:00.000,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,136984,N,85.47,T1A TRAN RES N-Ht,Yes,117.42,UTILITY GAS,NatGrid NYC
BRACETTI PLAZA,MANHATTAN,BRACETTI PLAZA,BLD 01,NONE,,264,379,M026400,FEDERAL,NY005012920P,CONSOLIDATED EDISON COMPANY OF NY,8085625,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3538005,N,78.22,Trans Gen Non-Res,Yes,124.9,UTILITY GAS,ConEd
BRACETTI PLAZA,MANHATTAN,BRACETTI PLAZA,BLD 01,NONE,,264,379,M026400,FEDERAL,NY005012920P,CONSOLIDATED EDISON COMPANY OF NY,8085625,2019-08-01T00:00:00.000,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3491426,N,162.27,Trans Gen Non-Res,Yes,259.1,UTILITY GAS,ConEd
