development_name,borough,account_name,location,meter_amr,meter_scope,tds,edp,rc_code,funding_source,amp,vendor_name,umis_bill_id,revenue_month,service_start_date,service_end_date,days,meter_number,estimated,current_charges,rate_class,bill_analyzed,consumption_therms,es_commodity,underlying_utility
DREW-HAMILTON,MANHATTAN,DREW-HAMILTON,BLD 05,NONE,BLD 1-5,111.0,434,M011100,MIXED FINANCE/LLC1,NY005021110P,CONSOLIDATED EDISON COMPANY OF NY,8075140,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,2545244,Y,7753.95,Trans Res MultiDwell Heat Dual,Yes,14381.38,UTILITY GAS,ConEd
CARVER,MANHATTAN,CARVER,BLD 05,NONE,BLD 1-13,58.0,534,M005800,FEDERAL,NY005000580P,CONSOLIDATED EDISON COMPANY OF NY,8168591,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3299598,Y,19745.8,Trans Res MultiDwell Heat Dual,Yes,36692.0,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 07,NONE,"BLD 1-13, 15-23",26.0,517,Q002600,FEDERAL,NY005000260P,CONSOLIDATED EDISON COMPANY OF NY,8168275,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3876028,N,21513.4,Trans Res MultiDwell Heat Dual,Yes,40069.0,UTILITY GAS,ConEd
BUSHWICK II (GROUPS A & C),BROOKLYN,BUSHWICK II (GROUPS A & C),BLD 14,AMR,,302.0,565,K030200,FEDERAL,NY005012470P,National Grid NYC,8106927,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,06944006,N,202.17,T3 TRAN MULT FAM,Yes,356.0,UTILITY GAS,NatGrid NYC
DREW-HAMILTON,MANHATTAN,DREW-HAMILTON,BLD 05,NONE,BLD 1-5,111.0,434,M011100,MIXED FINANCE/LLC1,NY005021110P,CONSOLIDATED EDISON COMPANY OF NY,8075140,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,2544078,Y,10035.83,Trans Res MultiDwell Heat Dual,Yes,18613.62,UTILITY GAS,ConEd
JEFFERSON,MANHATTAN,JEFFERSON,BLD 01,NONE,BLD 1-18,64.0,219,M006400,FEDERAL,NY005010640P,CONSOLIDATED EDISON COMPANY OF NY,8189965,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3563818,N,22914.58,Trans Res MultiDwell Heat Dual,Yes,42746.0,UTILITY GAS,ConEd
JOHNSON,MANHATTAN,JOHNSON,BLD 07,NONE,BLD 1-10,17.0,516,M001700,FEDERAL,NY005000170P,CONSOLIDATED EDISON COMPANY OF NY,8189956,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3299602,N,15512.36,Trans Res MultiDwell Heat,Yes,28604.0,UTILITY GAS,ConEd
ASTORIA,QUEENS,ASTORIA,BLD 07,Not Applicable,,26.0,517,Q002600,FEDERAL,NY005000260P,EAST COAST POWER & GAS,8186675,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,295416000300006,N,16220.13,,Yes,40069.0,BROKERED GAS,ConEd
GARVEY (GROUP A),BROOKLYN,GARVEY (GROUP A),BLD 02,Not Applicable,,252.0,381,K025200,FEDERAL,NY005012520P,DIRECT ENERGY BUSINESS (32179),8114492,2019-08,2019-07-27T00:00:00.000,2019-08-27T00:00:00.000,31,00498910000,N,3843.23,,Yes,9480.1,BROKERED GAS,NatGrid NYC
BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),BLD 30,AMR,,303.0,566,K030300,FEDERAL,NY005012470P,National Grid NYC,8106962,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,06401449,N,134.25,T3 TRAN MULT FAM,Yes,203.0,UTILITY GAS,NatGrid NYC
ATLANTIC TERMINAL SITE 4B,BROOKLYN,ATLANTIC TERMINAL SITE 4B,BLD 01,AMR,,256.0,384,K025600,FEDERAL,NY005011630P,National Grid NYC,8107010,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,07503651,N,2947.09,T3 TRAN MULT FAM,Yes,8616.0,UTILITY GAS,NatGrid NYC
CASTLE HILL,BRONX,CASTLE HILL,BLD 04,NONE,BLD 1-14,80.0,431,B008000,MIXED FINANCE/LLC1,NY005020800P,CONSOLIDATED EDISON COMPANY OF NY,8080225,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3377623,N,21.96,Trans Res MultiDwell Heat Dual,Yes,0.0,UTILITY GAS,ConEd
BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),BLD 29,AMR,,303.0,566,K030300,FEDERAL,NY005012470P,National Grid NYC,8106960,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,06444112,N,151.11,T3 TRAN MULT FAM,Yes,241.0,UTILITY GAS,NatGrid NYC
CASSIDY-LAFAYETTE,STATEN ISLAND,CASSIDY-LAFAYETTE,BLD 02,AMR,BLD 1-5,206.0,319,S020600,FEDERAL,NY005011170P,National Grid NYC,8107424,2019-08,2019-08-02T00:00:00.000,2019-08-27T00:00:00.000,25,00811387,Y,2963.15,T3 TRAN MULT FAM,Yes,8788.0,UTILITY GAS,NatGrid NYC
BREVOORT,BROOKLYN,BREVOORT,BLD 05,Not Applicable,,65.0,213,K006500,FEDERAL,NY005000650P,DIRECT ENERGY BUSINESS (32179),8114400,2019-08,2019-07-27T00:00:00.000,2019-08-27T00:00:00.000,31,00264002330,N,10688.78,,Yes,26366.0,BROKERED GAS,NatGrid NYC
ATLANTIC TERMINAL SITE 4B,BROOKLYN,ATLANTIC TERMINAL SITE 4B,BLD 01,Not Applicable,,256.0,384,K025600,FEDERAL,NY005011630P,DIRECT ENERGY BUSINESS (32179),8114378,2019-08,2019-07-27T00:00:00.000,2019-08-27T00:00:00.000,31,00158910020,N,3492.97,,Yes,8616.1,BROKERED GAS,NatGrid NYC
LAFAYETTE,BROOKLYN,LAFAYETTE,BLD 02,AMR,BLD 1-7,122.0,247,K012200,FEDERAL,NY005001220P,National Grid NYC,8107061,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,00054100,N,11155.51,T3 TRAN MULT FAM,Yes,34123.0,UTILITY GAS,NatGrid NYC
LAFAYETTE,BROOKLYN,LAFAYETTE,BLD 02,Not Applicable,,122.0,247,K012200,FEDERAL,NY005001220P,DIRECT ENERGY BUSINESS (32179),8114399,2019-08,2019-07-27T00:00:00.000,2019-08-27T00:00:00.000,31,00248950010,N,13833.46,,Yes,34123.0,BROKERED GAS,NatGrid NYC
LATIMER GARDENS,QUEENS,LATIMER GARDENS,BLD 03 - Community Center,NONE,,186.0,290,Q218600,FEDERAL,NY005011860P,CONSOLIDATED EDISON COMPANY OF NY,8085226,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3591725,N,93.67,Trans Res MultiDwell Heat,Yes,80.0,UTILITY GAS,ConEd
AUDUBON,MANHATTAN,AUDUBON,BLD 01,NONE,,125.0,444,M012500,FEDERAL,NY005010030P,CONSOLIDATED EDISON COMPANY OF NY,8076737,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3632444,Y,3886.19,Trans Res MultiDwell Heat Dual,Yes,6392.0,UTILITY GAS,ConEd
DYCKMAN,MANHATTAN,DYCKMAN,BLD 08,NONE,BLD 1-7,41.0,373,M004100,FEDERAL,NY005000410P,CONSOLIDATED EDISON COMPANY OF NY,8189999,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3299607,N,14187.61,Trans Res MultiDwell Heat Dual,Yes,26073.0,UTILITY GAS,ConEd
DYCKMAN,MANHATTAN,DYCKMAN,BLD 08,Not Applicable,,41.0,373,M004100,FEDERAL,NY005000410P,EAST COAST POWER & GAS,8186967,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,495416045231008,N,10554.48,,Yes,26073.0,BROKERED GAS,ConEd
AUDUBON,MANHATTAN,AUDUBON,BLD 01,Not Applicable,,125.0,444,M012500,FEDERAL,NY005010030P,EAST COAST POWER & GAS,8186877,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,495416022700009,N,2587.52,,Yes,6392.0,BROKERED GAS,ConEd
LEAVITT STREET-34TH AVENUE,QUEENS,LEAVITT STREET-34TH AVENUE,BLD 01,Not Applicable,,201.0,386,Q020100,FEDERAL,NY005011860P,EAST COAST POWER & GAS,8186678,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,295416002910000,N,342.87,,Yes,847.0,BROKERED GAS,ConEd
BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),BLD 32,AMR,,303.0,566,K030300,FEDERAL,NY005012470P,National Grid NYC,8106967,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,06411234,N,195.5,T3 TRAN MULT FAM,Yes,341.0,UTILITY GAS,NatGrid NYC
BAILEY AVENUE-WEST 193RD STREET,BRONX,BAILEY AVENUE-WEST 193RD STREET,BLD 01,NONE,,202.0,311,B020200,FEDERAL,NY005012020P,CONSOLIDATED EDISON COMPANY OF NY,8168516,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,2545177,Y,6088.22,Trans Res MultiDwell Heat Dual,Yes,10599.0,UTILITY GAS,ConEd
BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),BLD 43,Not Applicable,,303.0,566,K030300,FEDERAL,NY005012470P,DIRECT ENERGY BUSINESS (32179),8114559,2019-08,2019-07-27T00:00:00.000,2019-09-03T00:00:00.000,38,00098905101,N,154.05,,Exception,380.0,BROKERED GAS,NatGrid NYC
BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),BLD 39,AMR,,303.0,566,K030300,FEDERAL,NY005012470P,National Grid NYC,8106970,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,06322024,N,185.29,T3 TRAN MULT FAM,Yes,318.0,UTILITY GAS,NatGrid NYC
BAILEY AVENUE-WEST 193RD STREET,BRONX,BAILEY AVENUE-WEST 193RD STREET,BLD 01,Not Applicable,,202.0,311,B020200,FEDERAL,NY005012020P,EAST COAST POWER & GAS,8186702,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,395416118400002,N,4290.53,,Yes,10599.0,BROKERED GAS,ConEd
BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),BLD 31,AMR,,303.0,566,K030300,FEDERAL,NY005012470P,National Grid NYC,8106964,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,06298871,N,171.1,T3 TRAN MULT FAM,Yes,286.0,UTILITY GAS,NatGrid NYC
CLAREMONT REHAB (GROUP 2),BRONX,CLAREMONT REHAB (GROUP 2),BLD 02,Not Applicable,,307.0,330,B030700,FEDERAL,NY005013080P,EAST COAST POWER & GAS,8186815,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,395416208301003,N,155.85,,Yes,385.0,BROKERED GAS,ConEd
LENOX ROAD-ROCKAWAY PARKWAY,BROOKLYN,LENOX ROAD-ROCKAWAY PARKWAY,,Not Applicable,,348.0,763,K034800,FEDERAL,NY005011670P,DIRECT ENERGY BUSINESS (32179),8114470,2019-08,2019-07-27T00:00:00.000,2019-08-27T00:00:00.000,31,00348920011,N,203.92,,Yes,503.0,BROKERED GAS,NatGrid NYC
BAISLEY PARK,QUEENS,BAISLEY PARK,BLD 09,AMR,"BLD 1-5, 9",91.0,240,Q009100,FEDERAL,NY005010910P,National Grid NYC,8107331,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,00811677,N,7228.13,T3 TRAN MULT FAM,Yes,21919.0,UTILITY GAS,NatGrid NYC
335 EAST 111TH STREET,MANHATTAN,EAST 111TH STREET,BLD 01,NONE,,203.0,320,M020300,FEDERAL,NY005010640P,CONSOLIDATED EDISON COMPANY OF NY,8168124,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3684411,N,610.16,Trans Gen Non-Res,Yes,1182.0,UTILITY GAS,ConEd
LINCOLN,MANHATTAN,LINCOLN,BLD 09,NONE,BLD 1-14,20.0,513,M002000,FEDERAL,NY005000200P,CONSOLIDATED EDISON COMPANY OF NY,8179163,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3382763,N,22989.95,Trans Res MultiDwell Heat Dual,Exception,42890.0,UTILITY GAS,ConEd
CHELSEA,MANHATTAN,CHELSEA,BLD 01,NONE,BLD 1-2,134.0,446,M013400,MIXED FINANCE/LLC1,NY005021340P,CONSOLIDATED EDISON COMPANY OF NY,8075698,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3382733,N,5822.85,Trans Res MultiDwell Heat Dual,Exception,10092.0,UTILITY GAS,ConEd
LINDEN,BROOKLYN,LINDEN,BLD 20,AMR,BLD 1-19,95.0,672,K009500,MIXED FINANCE/LLC2,NY005020950P,National Grid NYC,8107297,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,05768251,N,8522.54,T3 TRAN MULT FAM,Yes,26145.44,UTILITY GAS,NatGrid NYC
BUSHWICK II (GROUPS A & C),BROOKLYN,BUSHWICK II (GROUPS A & C),BLD 22,Not Applicable,,302.0,565,K030200,FEDERAL,NY005012470P,DIRECT ENERGY BUSINESS (32179),8114353,2019-08,2019-07-27T00:00:00.000,2019-08-27T00:00:00.000,31,00098920161,N,104.19,,Yes,257.0,BROKERED GAS,NatGrid NYC
BAISLEY PARK,QUEENS,BAISLEY PARK,BLD 09,Not Applicable,,91.0,240,Q009100,FEDERAL,NY005010910P,DIRECT ENERGY BUSINESS (32179),8114531,2019-08,2019-07-27T00:00:00.000,2019-08-27T00:00:00.000,31,01274500560,N,8885.96,,Yes,21919.0,BROKERED GAS,NatGrid NYC
LONG ISLAND BAPTIST HOUSES,BROOKLYN,LONG ISLAND BAPTIST HOUSES,BLD 01,AMR,,276.0,502,K027600,FEDERAL,NY005012610P,National Grid NYC,8107266,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,04623809,N,425.9,T3 TRAN MULT FAM,Yes,860.0,UTILITY GAS,NatGrid NYC
335 EAST 111TH STREET,MANHATTAN,EAST 111TH STREET,BLD 01,NONE,,203.0,320,M020300,FEDERAL,NY005010640P,CONSOLIDATED EDISON COMPANY OF NY,8074817,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3551839,N,21.96,Trans Res MultiDwell Heat,Yes,0.0,UTILITY GAS,ConEd
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 03,NONE,,304.0,552,B030400,FEDERAL,NY005015300P,CONSOLIDATED EDISON COMPANY OF NY,8080969,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3562574,N,661.97,Trans Res MultiDwell Heat,Yes,894.0,UTILITY GAS,ConEd
EAST 152ND STREET-COURTLANDT AVENUE,BRONX,EAST 152ND STREET-COURTLANDT AVENUE,BLD 02,NONE,BLD 1-2,237.0,360,B023700,FEDERAL,NY005010280P,CONSOLIDATED EDISON COMPANY OF NY,8080109,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3485951,Y,4288.7,Trans Res MultiDwell Heat Dual,Yes,7161.0,UTILITY GAS,ConEd
LOW HOUSES,BROOKLYN,LOW HOUSES,BLD 02 - Community Center,AMR,,169.0,276,K216900,FEDERAL,NY005011690P,National Grid NYC,8107262,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,06606225,N,42.53,T2-2 TRAN GENERAL,Yes,0.0,UTILITY GAS,NatGrid NYC
BARUCH,MANHATTAN,BARUCH/BARUCH HOUSES ADDITION,BARUCH BLD 07,NONE,,60.0,215,M006000,FEDERAL,NY005010600P,CONSOLIDATED EDISON COMPANY OF NY,8189978,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3383895-93.4%,N,36698.62,Trans Res MultiDwell Heat Dual,Yes,69148.69,UTILITY GAS,ConEd
EAST 152ND STREET-COURTLANDT AVENUE,BRONX,EAST 152ND STREET-COURTLANDT AVENUE,BLD 02,Not Applicable,,237.0,360,B023700,FEDERAL,NY005010280P,EAST COAST POWER & GAS,8186753,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,395416154450002,N,2898.8,,Yes,7161.0,BROKERED GAS,ConEd
BARUCH HOUSES ADDITION,MANHATTAN,BARUCH/BARUCH HOUSES ADDITION,BARUCH BLD 07,NONE,,198.0,383,M019800,FEDERAL,NY005010600P,CONSOLIDATED EDISON COMPANY OF NY,8189978,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3383895-6.6%,N,2593.26,Trans Res MultiDwell Heat Dual,Yes,4886.31,UTILITY GAS,ConEd
CLAREMONT PARKWAY-FRANKLIN AVENUE,BRONX,CLAREMONT PARKWAY-FRANKLIN AVENUE,BLD 01,NONE,,334.0,779,B033400,FEDERAL,NY005013420P,CONSOLIDATED EDISON COMPANY OF NY,8080086,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3302750,Y,640.41,Trans Res MultiDwell Heat,Yes,863.0,UTILITY GAS,ConEd
BUSHWICK II (GROUPS A & C),BROOKLYN,BUSHWICK II (GROUPS A & C),BLD 16,AMR,,302.0,565,K030200,FEDERAL,NY005012470P,National Grid NYC,8106936,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,05124458,Y,210.59,T3 TRAN MULT FAM,Yes,375.0,UTILITY GAS,NatGrid NYC
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 02,NONE,,304.0,552,B030400,FEDERAL,NY005015300P,CONSOLIDATED EDISON COMPANY OF NY,8080975,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3571444,N,525.55,Trans Res MultiDwell Heat,Yes,698.0,UTILITY GAS,ConEd
CLAREMONT PARKWAY-FRANKLIN AVENUE,BRONX,CLAREMONT PARKWAY-FRANKLIN AVENUE,BLD 02,NONE,,334.0,779,B033400,FEDERAL,NY005013420P,CONSOLIDATED EDISON COMPANY OF NY,8065755,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3302751,Y,849.23,GS3,Exception,1163.0,UTILITY GAS,ConEd
BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),BLD 40,AMR,,303.0,566,K030300,FEDERAL,NY005012470P,National Grid NYC,8106968,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,06411639,N,130.7,T3 TRAN MULT FAM,Yes,195.0,UTILITY GAS,NatGrid NYC
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 02,Not Applicable,,304.0,552,B030400,FEDERAL,NY005015300P,EAST COAST POWER & GAS,8186704,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,395416120301008,N,282.55,,Yes,698.0,BROKERED GAS,ConEd
LOWER EAST SIDE I INFILL,MANHATTAN,LOWER EAST SIDE I INFILL,BLD 04,Not Applicable,,326.0,784,M032600,FEDERAL,NY005011000P,EAST COAST POWER & GAS,8186850,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,495416012707006,N,288.63,,Exception,713.0,BROKERED GAS,ConEd
BUSHWICK II (GROUPS A & C),BROOKLYN,BUSHWICK II (GROUPS A & C),BLD 11,Not Applicable,,302.0,565,K030200,FEDERAL,NY005012470P,DIRECT ENERGY BUSINESS (32179),8114354,2019-08,2019-07-27T00:00:00.000,2019-08-27T00:00:00.000,31,00098920271,N,117.16,,Yes,289.0,BROKERED GAS,NatGrid NYC
CLAREMONT PARKWAY-FRANKLIN AVENUE,BRONX,CLAREMONT PARKWAY-FRANKLIN AVENUE,BLD 01,Not Applicable,,334.0,779,B033400,FEDERAL,NY005013420P,EAST COAST POWER & GAS,8186755,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,395416155501001,N,349.35,,Exception,863.0,BROKERED GAS,ConEd
BAY VIEW,BROOKLYN,BAY VIEW,BLD 24,AMR,BLD 1-24,92.0,670,K009200,MIXED FINANCE/LLC1,NY005020920P,National Grid NYC,8107318,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,08911360,N,6411.38,T3 TRAN MULT FAM,Exception,19381.0,UTILITY GAS,NatGrid NYC
CLAREMONT PARKWAY-FRANKLIN AVENUE,BRONX,CLAREMONT PARKWAY-FRANKLIN AVENUE,BLD 02,Not Applicable,,334.0,779,B033400,FEDERAL,NY005013420P,EAST COAST POWER & GAS,8186756,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,395416155601009,N,470.79,,Yes,1163.0,BROKERED GAS,ConEd
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 04,NONE,,304.0,552,B030400,FEDERAL,NY005015300P,CONSOLIDATED EDISON COMPANY OF NY,8080965,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3571447,N,577.75,Trans Res MultiDwell Heat,Yes,773.0,UTILITY GAS,ConEd
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 06,NONE,,338.0,778,B033800,FEDERAL,NY005015300P,CONSOLIDATED EDISON COMPANY OF NY,8080899,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3078799,N,1092.19,Trans Res MultiDwell Heat,Yes,1512.0,UTILITY GAS,ConEd
BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),BLD 51 - Community Center,AMR,,303.0,566,K230300,FEDERAL,NY005012470P,National Grid NYC,8106972,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,06943159,N,72.55,T3 TRAN MULT FAM,Exception,64.0,UTILITY GAS,NatGrid NYC
BAY VIEW,BROOKLYN,BAY VIEW,BLD 25 - Community Center,AMR,,92.0,670,K209200,MIXED FINANCE/LLC1,NY005020920P,National Grid NYC,8107320,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,05026022,N,52.2,T2-2 TRAN GENERAL,Yes,17.0,UTILITY GAS,NatGrid NYC
LOWER EAST SIDE II,MANHATTAN,LOWER EAST SIDE II,BLD 02,Not Applicable,,337.0,783,M033700,FEDERAL,NY005012920P,EAST COAST POWER & GAS,8186853,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,495416012805008,N,184.99,,Yes,457.0,BROKERED GAS,ConEd
BUSHWICK II (GROUPS A & C),BROOKLYN,BUSHWICK II (GROUPS A & C),BLD 11,AMR,,302.0,565,K030200,FEDERAL,NY005012470P,National Grid NYC,8106941,2019-08,2019-07-26T00:00:00.000,2019-08-27T00:00:00.000,32,06147454,Y,172.42,T3 TRAN MULT FAM,Yes,289.0,UTILITY GAS,NatGrid NYC
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 04,Not Applicable,,304.0,552,B030400,FEDERAL,NY005015300P,EAST COAST POWER & GAS,8186706,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,395416120403002,N,312.92,,Yes,773.0,BROKERED GAS,ConEd
BAY VIEW,BROOKLYN,BAY VIEW,BLD 24,Not Applicable,,92.0,670,K009200,MIXED FINANCE/LLC1,NY005020920P,DIRECT ENERGY BUSINESS (32179),8114524,2019-08,2019-07-27T00:00:00.000,2019-08-27T00:00:00.000,31,00628925090,N,7857.06,,Exception,19381.0,BROKERED GAS,NatGrid NYC
LOWER EAST SIDE III,MANHATTAN,LOWER EAST SIDE III,BLD 02,Not Applicable,BLD 2,364.0,548,M036400,FEDERAL,NY005013590P,EAST COAST POWER & GAS,8186830,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,495416001200005,N,268.39,,Yes,663.0,BROKERED GAS,ConEd
LOWER EAST SIDE III,MANHATTAN,LOWER EAST SIDE III,BLD 01,NONE,,364.0,548,M036400,FEDERAL,NY005013590P,CONSOLIDATED EDISON COMPANY OF NY,8085535,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3825945,Y,378.66,Trans Res MultiDwell Heat,Yes,487.0,UTILITY GAS,ConEd
BAY VIEW,BROOKLYN,BAY VIEW,BLD 25 - Community Center,Not Applicable,Community Center,92.0,670,K209200,MIXED FINANCE/LLC1,NY005020920P,DIRECT ENERGY BUSINESS (32179),8114525,2019-08,2019-07-27T00:00:00.000,2019-08-27T00:00:00.000,31,00628925200,N,6.89,,Yes,17.0,BROKERED GAS,NatGrid NYC
CLAREMONT PARKWAY-FRANKLIN AVENUE,BRONX,CLAREMONT PARKWAY-FRANKLIN AVENUE,BLD 03,NONE,,334.0,779,B033400,FEDERAL,NY005013420P,CONSOLIDATED EDISON COMPANY OF NY,8080027,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3591858,Y,1194.52,Trans Res MultiDwell Heat,Yes,1659.0,UTILITY GAS,ConEd
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 05,NONE,,304.0,552,B030400,FEDERAL,NY005015300P,CONSOLIDATED EDISON COMPANY OF NY,8080959,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3571446,N,316.7,Trans Res MultiDwell Heat,Yes,398.0,UTILITY GAS,ConEd
BUSHWICK II (GROUPS A & C),BROOKLYN,BUSHWICK II (GROUPS A & C),BLD 19,Not Applicable,,302.0,565,K030200,FEDERAL,NY005012470P,DIRECT ENERGY BUSINESS (32179),8114355,2019-08,2019-07-27T00:00:00.000,2019-08-27T00:00:00.000,31,00098920321,N,121.62,,Yes,300.0,BROKERED GAS,NatGrid NYC
EAST 173RD STREET-VYSE AVENUE,BRONX,EAST 173RD STREET-VYSE AVENUE,BLD 02,Not Applicable,,338.0,778,B033800,FEDERAL,NY005015300P,EAST COAST POWER & GAS,8186716,2019-08,2019-07-24T00:00:00.000,2019-08-21T00:00:00.000,28,395416121101001,N,891.78,,Yes,2203.0,BROKERED GAS,ConEd
BAYCHESTER,BRONX,BAYCHESTER,BLD 02,NONE,BLD 1-11,126.0,440,B012600,MIXED FINANCE/LLC2,NY005021260P,CONSOLIDATED EDISON COMPANY OF NY,8078953,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3757662,N,31.39,Trans Non-Res Heat,Yes,0.0,UTILITY GAS,ConEd
BRONX RIVER,BRONX,BRONX RIVER/BRONX RIVER ADDITION,BRONX RIVER BLD 07,NONE,BLD 1-12,32.0,533,B003200,FEDERAL,NY005010320P,CONSOLIDATED EDISON COMPANY OF NY,8080562,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3902519-90.8%,N,16435.92,Trans Res MultiDwell Heat Dual,Yes,30463.4,UTILITY GAS,ConEd
EAST 165TH STREET-BRYANT AVENUE,BRONX,EAST 165TH STREET-BRYANT AVENUE,BLD 01,NONE,,304.0,552,B030400,FEDERAL,NY005015300P,CONSOLIDATED EDISON COMPANY OF NY,8080948,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,3562546,N,484.46,Trans Res MultiDwell Heat,Yes,639.0,UTILITY GAS,ConEd
