bbl,benchmarking_submission,bin,block,borough,borough_number,building_address,building_name,census_tract,community_board,community_council,council_district,energy_star_score,entry_number,fy15_energy_usage_mmbtu_utility_energy_excluding_fuel_oil,ghg,indoor_water_intensity_all_water_sources_gal_ft2,latitude,longitude,lot,nta,number_of_buildings,primary_property_type_self_selected,property_floor_area_buildngs_and_parking_ft2,reported_bins,reported_building_square_footage,reported_facility_type,reported_water_method,site_eui,site_eui_kbtu_ft2,state,street_name,street_number,total_ghg_emissions_mtco2e,water_per_square_foot,weather_normalized_source_eui,weather_normalized_source_eui_kbtu_ft2,zip,zip_code
1014980020.0,Yes,,,MANHATTAN,,,,15002.0,8.0,4.0,,,11718.0,,,40.65,40.780685,-73.958378,,Upper East Side-Carnegie Hill                                              ,1.0,Multifamily Housing,91361.0,1046850,,,ABS,,91.1,,EAST   86 STREET,49.0,690.54,,,140.7,10028.0,
1001727501.0,No Record as of 08/1/13,,,MANHATTAN,,,,31.0,1.0,1.0,,,,,,,40.717849,-74.003182,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,,,,,,,,,,BROADWAY,374.0,,,,,10013.0,
1001727504.0,Yes,,,MANHATTAN,,,,31.0,1.0,1.0,,,10232.0,,,22.37,40.716951,-74.0025,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,91412.0,1088222,,,Manual,,79.1,,FRANKLIN STREET,50.0,544.99,,,196.1,10013.0,
1001730027.0,Yes,,,MANHATTAN,,,,33.0,1.0,1.0,,,5306.0,,,,40.716619,-74.004257,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,339750.0,1087082,,,Manual,,70.5,,BROADWAY,343.0,1781.09,,,156.3,10013.0,
1001730033.0,No Record as of 08/1/13,,,MANHATTAN,,,,33.0,1.0,1.0,,,,,,,40.716344,-74.00449499999999,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,,,,,,,,,,BROADWAY,335.0,,,,,10013.0,
1016030060.0,Yes,,,MANHATTAN,,,,16002.0,11.0,4.0,,,7743.0,,,41.16,40.788915,-73.954144,,East Harlem South                                                          ,1.0,Multifamily Housing,52000.0,1051478,,,ABS,,72.9,,EAST   98 STREET,16.0,295.09,,,111.9,10029.0,
1001737502.0,Yes,,,MANHATTAN,,,,33.0,1.0,1.0,,,3904.0,,,0.0,40.716926,-74.005905,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,101834.0,1079275,,,Manual,,81.2,,WORTH STREET,65.0,560.97,,,157.2,10013.0,
1001750033.0,No Record as of 08/1/13,,,MANHATTAN,,,,33.0,1.0,1.0,,,,,,,40.717478,-74.00352099999999,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,,,,,,,,,,BROADWAY,365.0,,,,,10013.0,
1001757501.0,Yes,,,MANHATTAN,,,,33.0,1.0,1.0,,41,5143.0,,,33.26,40.717914,-74.003153,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Office,80149.0,1001940,,,Manual,,115.0,,BROADWAY,377.0,758.38,,,306.6,10013.0,
1001757504.0,Yes,,,MANHATTAN,,,,33.0,1.0,1.0,,,10177.0,,,,40.718137,-74.005004,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,107222.0,1001924,,,Manual,,59.8,,FRANKLIN STREET,90.0,555.98,,,138.5,10013.0,
1001760001.0,No Record as of 08/1/13,,,MANHATTAN,,,,33.0,1.0,1.0,,,,,,,40.717231,-74.00656500000001,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,,,,,,,,,,WORTH STREET,57.0,,,,,10013.0,
1001760018.0,Yes,,,MANHATTAN,,,,33.0,1.0,1.0,,1,487.0,,,,40.718171999999996,-74.006869,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,K-12 School,280000.0,2558304,,,Manual,,32300.0,,LEONARD STREET,40.0,714298.87,,,44630.4,10013.0,
1001760026.0,No Record as of 08/1/13,,,MANHATTAN,,,,33.0,1.0,1.0,,,,,,,40.717898,-74.006273,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,,,,,,,,,,LEONARD STREET,56.0,,,,,10013.0,
1012320014.0,Yes,,,MANHATTAN,,,,171.0,7.0,6.0,,,7757.0,,,41.97,40.787277,-73.977376,,Upper West Side                                                            ,1.0,Multifamily Housing,110000.0,1033105,,,ABS,,105.6,,BROADWAY,2326.0,749.4,,,185.5,10024.0,
1001790032.0,Yes,,,MANHATTAN,,,,33.0,1.0,1.0,,,11094.0,,,40.49,40.717887,-74.00737,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,40020.0,1002002,,,Manual,,96.6,,WEST BROADWAY,176.0,286.08,,,217.6,10013.0,
1018897501.0,Yes,,,MANHATTAN,,,,187.0,7.0,6.0,,,4648.0,,,42.02,40.798013,-73.97120699999999,,Upper West Side                                                            ,1.0,Multifamily Housing,166832.0,1057135,,,ABS,,71.6,,WEST END AVENUE,825.0,953.98,,,82.9,10025.0,
1001790066.0,Yes,,,MANHATTAN,,,,33.0,1.0,1.0,,76,6778.0,,,,40.719177,-74.007547,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Warehouse (Unrefrigerated),56000.0,BIN#  1002017,,,Manual,,35.1,,FRANKLIN STREET,139.0,147.37,,,41.0,10013.0,
1001797506.0,Yes,,,MANHATTAN,,,,33.0,1.0,1.0,,,10150.0,,,,40.718740000000004,-74.008124,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,85000.0,1001998,,,Manual,,88.2,,LEONARD STREET,14.0,530.31,,,177.2,10013.0,
3058870006.0,Yes,,,BROOKLYN,,,,34.0,10.0,43.0,,,7795.0,,,42.87,40.636477,-74.03669000000001,,Bay Ridge                                                                  ,1.0,Multifamily Housing,74916.0,3146369,,,ABS,,111.7,,SHORE ROAD,7101.0,509.73,,,178.4,11209.0,
1007760065.0,Yes,,,MANHATTAN,,,,95.0,5.0,3.0,,,12288.0,,,43.14,40.747223,-73.99525799999999,,Midtown-Midtown South                                                      ,1.0,Multifamily Housing,66636.0,1014241,,,ABS,,59.6,,WEST   27 STREET,250.0,297.9,,,74.4,10001.0,
1001860001.0,Yes,,,MANHATTAN,,,,39.0,1.0,1.0,,78,14.0,,,24.92,40.720279999999995,-74.011696,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Office,1869756.0,1082816,,,Manual,,72.8,,NORTH MOORE STREET,107.0,12278.38,,,212.3,10013.0,
1001870016.0,Yes,,,MANHATTAN,,,,39.0,1.0,1.0,,1,10231.0,,,14.85,40.719783,-74.010227,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Hotel,80500.0,1087575,,,Manual,,198.0,,GREENWICH STREET,377.0,1197.82,,,450.7,10013.0,
3074407501.0,Yes,,,BROOKLYN,,,,592.0,15.0,48.0,,,5764.0,,,43.34,40.590278999999995,-73.94969300000001,,Sheepshead Bay-Gerritsen Beach-Manhattan Beach                             ,1.0,Multifamily Housing,146706.0,3204172;3823373,,,ABS,,57.2,,OCEAN AVENUE,2900.0,675.02,,,76.8,11235.0,
1001877501.0,Yes,,,MANHATTAN,,,,39.0,1.0,1.0,,,9071.0,,,80.71,40.719704,-74.010242,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Office,59400.0,1002114,,,Manual,,199.8,,GREENWICH STREET,375.0,874.63,,,441.3,10013.0,
1001887502.0,Yes,,,MANHATTAN,,,,39.0,1.0,1.0,,,4642.0,,,,40.720285,-74.010144,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,0.0,Multifamily Housing,76176.0,1002124,,,Manual,,104.6,,GREENWICH STREET,387.0,545.41,,,205.5,10013.0,
1001887503.0,Yes,,,MANHATTAN,,,,39.0,1.0,1.0,,,2678.0,,,,40.720006,-74.009008,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,107866.0,1002127,,,Manual,,67.2,,NORTH MOORE STREET,53.0,607.84,,,188.6,10013.0,
1001887505.0,Yes,,,MANHATTAN,,,,39.0,1.0,1.0,,,11261.0,,,,40.720634000000004,-74.008831,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,192854.0,1002125,,,Manual,,21.1,,BEACH STREET,48.0,305.08,,,48.7,10013.0,
1001887505.0,Yes,,,MANHATTAN,,,,39.0,1.0,1.0,,,12523.0,,,,40.720634000000004,-74.008831,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,66812.0,,,,Manual,,60.6,,BEACH STREET,48.0,304.26,,,142.8,10013.0,
1001890030.0,Yes,,,MANHATTAN,,,,33.0,1.0,1.0,,,10161.0,,,,40.719811,-74.00722900000001,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,66918.0,1002147,,,Manual,,46.0,,NORTH MOORE STREET,20.0,242.77,,,80.2,10013.0,
1019930023.0,Yes,,,MANHATTAN,,,,211.0,9.0,7.0,,,6185.0,,,43.5,40.812961,-73.960287,,Morningside Heights                                                        ,1.0,Multifamily Housing,70749.0,1059839,,,ABS,,5.0,,BROADWAY,3117.0,29.93,,,14.0,10027.0,
1001897502.0,No Record as of 08/1/13,,,MANHATTAN,,,,33.0,1.0,1.0,,,,,,,40.719394,-74.008669,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,,,,,,,,,,HUDSON STREET,104.0,,,,,10013.0,
1001897507.0,Yes,,,MANHATTAN,,,,33.0,1.0,1.0,,,10149.0,,,,40.719159999999995,-74.007201,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,0.0,Multifamily Housing,70023.0,1002128,,,Manual,,78.9,,FRANKLIN STREET,132.0,420.12,,,186.9,10013.0,
1001907503.0,Yes,,,MANHATTAN,,,,33.0,1.0,1.0,,,10156.0,,,,40.719868,-74.00765200000001,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,97430.0,1002161; 1002162,,,Manual,,50.4,,NORTH MOORE STREET,31.0,357.37,,,110.8,10013.0,
1001907504.0,Yes,,,MANHATTAN,,,,33.0,1.0,1.0,,,4211.0,,,24.63,40.719854999999995,-74.007486,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,169429.0,1002167,,,Manual,,72.6,,NORTH MOORE STREET,27.0,891.04,,,164.2,10013.0,
1019930023.0,Yes,,,MANHATTAN,,,,211.0,9.0,7.0,,,12616.0,,,43.5,40.812961,-73.960287,,Morningside Heights                                                        ,1.0,Multifamily Housing,70749.0,1059839,,,ABS,,84.9,,BROADWAY,3117.0,457.71,,,121.2,10027.0,
5024507509.0,Yes,,,STATEN ISLAND,,,,27702.0,2.0,51.0,,,12275.0,,,44.31,40.577988,-74.16292299999999,,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   ,2.0,Multifamily Housing,137000.0,5112323,,,ABS,,56.7,,WINDHAM LOOP,5.0,729.33,,,208.1,10314.0,
1001910001.0,Yes,,,MANHATTAN,,,,33.0,1.0,1.0,,8,884.0,,,63.91,40.719128000000005,-74.005166,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Hotel,132689.0,1088221,,,Manual,,131.2,,AVENUE OF THE AMER,2.0,1513.08,,,347.3,10013.0,
1001920001.0,Yes,,,MANHATTAN,,,,33.0,1.0,1.0,,,3022.0,,,,40.719753000000004,-74.00497800000001,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Office,0.0,1002192,,,Manual,,0.0,,WALKER STREET,16.0,24145.38,,,0.0,10013.0,
1001920001.0,Yes,,,MANHATTAN,,,,33.0,1.0,1.0,,1,11820.0,,,1.16,40.719753000000004,-74.00497800000001,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Office,104373.0,,,,Manual,,148.2,,WALKER STREET,16.0,1452.21,,,495.0,10013.0,
1021490104.0,Yes,,,MANHATTAN,,,,267.0,12.0,10.0,,,12267.0,,,45.12,40.851034000000006,-73.928275,,Washington Heights North                                                   ,1.0,Multifamily Housing,61245.0,1063587,,,ABS,,109.8,,WEST  186 STREET,475.0,537.17,,,138.0,10033.0,
1001950007.0,Yes,,,MANHATTAN,,,,31.0,1.0,1.0,,,7663.0,,,0.0,40.718488,-74.00264399999999,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,61219.0,1002323,,,Manual,,0.3,,BROADWAY,396.0,1.54,,,0.9,10013.0,
1001950017.0,Yes,,,MANHATTAN,,,,31.0,1.0,1.0,,,8638.0,,,,40.718046,-74.00126999999999,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Office,59449.0,1002329,,,Manual,,57.6,,WALKER STREET,91.0,279.96,,,150.5,10013.0,
4033400036.0,Yes,,,QUEENS,,,,,,,,,12974.0,,,45.67,,,,,1.0,Multifamily Housing,52182.0,4079814,,,ABS,,29.6,,  76 ROAD,,133.28,,,63.1,11375.0,
1001970007.0,Yes,,,MANHATTAN,,,,31.0,1.0,1.0,,,10553.0,,,0.0,40.717783000000004,-74.001111,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Office,56345.0,1002356,,,Manual,,34.1,,LAFAYETTE STREET,101.0,157.29,,,66.3,10013.0,
1001977502.0,No Record as of 08/1/13,,,MANHATTAN,,,,31.0,1.0,1.0,,,,,,,40.717217,-74.000602,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,,,,,,,,,,CENTRE STREET,139.0,,,,,10013.0,
1001980001.0,Yes,,,MANHATTAN,,,,29.0,1.0,1.0,,,7110.0,,,,40.717154,-73.999567,,Chinatown                                                                  ,1.0,Multifamily Housing,253009.0,1002364;1084763;1084583,,,Manual,,22.4,,BAXTER STREET,100.0,346.56,,,35.4,10013.0,
1001980126.0,Yes,,,MANHATTAN,,,,29.0,1.0,1.0,,,7122.0,,,34.57,40.717451000000004,-73.99982,,Chinatown                                                                  ,1.0,Other,119052.0,1084583;1084763;1002364,,,Manual,,66.4,,WALKER STREET,125.0,601.97,,,154.6,10013.0,
1002000012.0,Yes,,,MANHATTAN,,,,29.0,3.0,1.0,,29,169.0,,,,40.717031,-73.998413,,Chinatown                                                                  ,1.0,Office,49101.0,1082488,,,Manual,,102.0,,CANAL STREET,202.0,434.9,,,297.9,10013.0,
1008960039.0,Yes,,,MANHATTAN,,,,48.0,6.0,2.0,,,12287.0,,,45.69,40.733688,-73.986018,,Gramercy                                                                   ,1.0,Multifamily Housing,136191.0,1019521,,,ABS,,45840.5,,EAST   15 STREET,210.0,492917.97,,,63820.5,10003.0,
1002047501.0,Yes,,,MANHATTAN,,,,41.0,2.0,1.0,,,12115.0,,,,40.717711,-73.99668100000001,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Other,65844.0,,,,Manual,,76.5,,HESTER STREET,158.0,337.77,,,138.2,10013.0,
1002067501.0,Yes,,,MANHATTAN,,,,41.0,2.0,1.0,,,5730.0,,,31.15,40.718161,-73.998918,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,50998.0,1086548;1801120,,,Manual,,73.8,,BAXTER STREET,123.0,269.9,,,156.1,10013.0,
4030800006.0,Yes,,,QUEENS,,,,,,,,,7875.0,,,46.34,,,,,1.0,Multifamily Housing,62400.0,4072066,,,ABS,,76.8,,QUEENS BOULEVARD,,312.4,,,138.5,11374.0,
1002090019.0,No Record as of 08/1/13,,,MANHATTAN,,,,45.0,2.0,1.0,,,,,,,40.719084,-73.999953,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,,,,,,,,,,LAFAYETTE STREET,138.0,,,,,10013.0,
1002090028.0,No Record as of 08/1/13,,,MANHATTAN,,,,45.0,2.0,1.0,,,,,,,40.718721,-74.000924,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,,,,,,,,,,CANAL STREET,261.0,,,,,10013.0,
1002120018.0,No Record as of 08/1/13,,,MANHATTAN,,,,33.0,1.0,1.0,,,,,,,40.721222,-74.006548,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,,,,,,,,,,VARICK STREET,52.0,,,,,10013.0,
1002120045.0,Yes,,,MANHATTAN,,,,33.0,1.0,1.0,,45,1775.0,,,90.25,40.721068,-74.005758,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Hotel,59150.0,1-00212-0045,,,Manual,,123.8,,YORK STREET,2.0,515.14,,,251.2,10013.0,
1002127501.0,Yes,,,MANHATTAN,,,,33.0,1.0,1.0,,,2784.0,,,,40.720403999999995,-74.00544000000001,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,159435.0,1002740,,,Manual,,47.5,,WEST BROADWAY,260.0,525.92,,,95.2,10013.0,
4052630010.0,Yes,,,QUEENS,,,,,,,,,11751.0,,,46.54,,,,,1.0,Multifamily Housing,81150.0,4119143,,,ABS,,52.7,,  35 AVENUE,,323.0,,,70.8,11354.0,
1002127504.0,No Record as of 08/1/13,,,MANHATTAN,,,,33.0,1.0,1.0,,,,,,,40.72117,-74.006559,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,0.0,,,,,,,,,,VARICK STREET,50.0,,,,,10013.0,
1021600001.0,Yes,,,MANHATTAN,,,,277.0,12.0,10.0,,52,1345.0,,,47.03,40.854783000000005,-73.927909,,Washington Heights North                                                   ,1.0,Senior Care Facility,504688.0,,,,ABS,,151.0,,AUDUBON AVENUE,515.0,5939.47,,,254.0,10040.0,
1002147503.0,Yes,,,MANHATTAN,,,,39.0,1.0,1.0,,,5424.0,,,,40.721367,-74.008911,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,128672.0,1086551,,,Manual,,82.1,,HUBERT STREET,7.0,813.95,,,203.6,10013.0,
3074470028.0,Yes,,,BROOKLYN,,,,596.0,15.0,48.0,,,2713.0,,,47.09,40.591371,-73.937271,,Sheepshead Bay-Gerritsen Beach-Manhattan Beach                             ,4.0,Multifamily Housing,581966.0,3320928,,,ABS,,55.5,,BATCHELDER STREET,2520.0,2189.27,,,100.7,11235.0,
1002157504.0,Yes,,,MANHATTAN,,,,39.0,1.0,1.0,,,9640.0,,,,40.721562,-74.009885,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,160551.0,1002807,,,Manual,,71.4,,GREENWICH STREET,415.0,885.34,,,177.2,10013.0,
4043420010.0,Yes,,,QUEENS,,,,,,,,,3693.0,,,0.0,,,,,2.0,Multifamily Housing,193929.0,4443313,,,ABS,,34.2,, 139 STREET,,406.92,,,54.8,11354.0,
1002157505.0,Yes,,,MANHATTAN,,,,39.0,1.0,1.0,,,11281.0,,,,40.721647,-74.008298,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,54000.0,1088445; 1002806; 1002808; 1002812; ;1086556; 1002811; 1002807; 1088445,,,Manual,,74.2,,HUDSON STREET,157.0,281.88,,,156.1,10013.0,
1002160001.0,Yes,,,MANHATTAN,,,,39.0,1.0,1.0,,41,206.0,,,71.84,40.721070000000005,-74.012017,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Office,764915.0,1002813,,,Manual,,395.7,,WEST STREET,235.0,27997.57,,,1259.0,10013.0,
1002170001.0,No Record as of 08/1/13,,,MANHATTAN,,,,39.0,1.0,1.0,,,,,,,40.721703999999995,-74.011317,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,,,,,,,,,,WEST STREET,250.0,,,,,10013.0,
2041760034.0,Yes,,,BRONX,,,,26602.0,10.0,13.0,,,10669.0,,,47.58,40.846071,-73.82911999999999,,Pelham Bay-Country Club-City Island                                        ,1.0,Multifamily Housing,57000.0,2046271,,,ABS,,3.2,,ROBERTS AVENUE,3065.0,14.05,,,4.9,10461.0,
1002180024.0,Yes,,,MANHATTAN,,,,39.0,1.0,1.0,,,11331.0,,,16.87,40.722728000000004,-74.011646,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,61250.0,1002831,,,Manual,,58.8,,WEST STREET,260.0,274.87,,,80.2,10013.0,
1002187501.0,Yes,,,MANHATTAN,,,,39.0,1.0,1.0,,,5427.0,,,,40.722275,-74.011195,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,158153.0,1002832,,,Manual,,69.5,,LAIGHT STREET,92.0,836.93,,,162.6,10013.0,
1002187504.0,No Record as of 08/1/13,,,MANHATTAN,,,,39.0,1.0,1.0,,,,,,,40.722377,-74.01052,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,0.0,,,,,,,,,,WASHINGTON STREET,415.0,,,,,10013.0,
4021187501.0,Yes,,,QUEENS,,,,,,,,,2835.0,,,47.88,,,,,3.0,Multifamily Housing,485406.0,4432024;4432026;4432028;4432025;4432027;4432029,,,ABS,,124.3,,  66 ROAD,,3601.1,,,187.9,11374.0,
1002197501.0,Yes,,,MANHATTAN,,,,39.0,1.0,1.0,,,10236.0,,,48.07,40.722221000000005,-74.009741,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,86915.0,BIN#  1002836,,,ABS,,72.1,,GREENWICH STREET,429.0,368.07,,,105.4,10013.0,
1002200031.0,Yes,,,MANHATTAN,,,,33.0,1.0,1.0,,82,842.0,,,11.22,40.722374,-74.00815,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Office,51750.0,,,,Manual,,45.0,,HUDSON STREET,174.0,218.78,,,158.9,10013.0,
1002207502.0,Yes,,,MANHATTAN,,,,33.0,1.0,1.0,,,5912.0,,,,40.721858000000005,-74.007082,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,4.0,Multifamily Housing,117123.0,1066500,,,Manual,,54.7,,LAIGHT STREET,28.0,476.72,,,125.2,10013.0,
1002207503.0,Yes,,,MANHATTAN,,,,33.0,1.0,1.0,,,3511.0,,,37.85,40.721916,-74.007634,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,61717.0,1086557,,,Manual,,80.2,,LAIGHT STREET,38.0,372.12,,,184.9,10013.0,
1002210030.0,Yes,,,MANHATTAN,,,,33.0,1.0,1.0,,,394.0,,,0.0,40.722992,-74.008031,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Office,332837.0,1002854,,,Manual,,81.7,,HUDSON STREET,200.0,2424.43,,,211.9,10013.0,
1002227501.0,Yes,,,MANHATTAN,,,,39.0,1.0,1.0,,,4207.0,,,41.56,40.72266,-74.008348,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,59838.0,1002859,,,Manual,,54.9,,VESTRY STREET,28.0,245.84,,,130.1,10013.0,
1002227502.0,Yes,,,MANHATTAN,,,,39.0,1.0,1.0,,,5855.0,,,,40.723083,-74.008034,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,0.0,Multifamily Housing,83968.0,1002857,,,Manual,,82.8,,HUDSON STREET,195.0,502.09,,,178.5,10013.0,
1002240001.0,Yes,,,MANHATTAN,,,,39.0,1.0,1.0,,,12388.0,,,,40.72392,-74.01028199999999,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Multifamily Housing,285000.0,1087707,,,Manual,,56.8,,WASHINGTON STREET,450.0,1285.32,,,142.1,10013.0,
1002250008.0,Yes,,,MANHATTAN,,,,39.0,1.0,1.0,,,396.0,,,0.0,40.72401,-74.008687,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Office,379795.0,1002933,,,Manual,,43.8,,WATTS STREET,111.0,1408.14,,,95.6,10013.0,
3060990013.0,Yes,,,BROOKLYN,,,,5202.0,10.0,43.0,,,7024.0,,,48.12,40.620701000000004,-74.04047800000001,,Bay Ridge                                                                  ,2.0,Multifamily Housing,262019.0,3331025,,,ABS,,89.0,,SHORE ROAD,9201.0,1417.12,,,142.6,11209.0,
1008930064.0,Yes,,,MANHATTAN,,,,80.0,6.0,4.0,,,7756.0,,,48.22,40.748739,-73.97801,,Murray Hill-Kips Bay                                                       ,1.0,Multifamily Housing,54850.0,1019107,,,ABS,,13.0,,LEXINGTON AVENUE,309.0,38.84,,,14.5,10016.0,
1002270028.0,Yes,,,MANHATTAN,,,,47.0,2.0,1.0,,27,650.0,,,61.22,40.721634,-74.004412,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Hotel,189986.0,1087764,,,Manual,,119.9,,WEST BROADWAY,306.0,1929.64,,,283.3,10013.0,
1002270052.0,Yes,,,MANHATTAN,,,,47.0,2.0,1.0,,51,9862.0,,,,40.722827,-74.004726,,SoHo-TriBeCa-Civic Center-Little Italy                                     ,1.0,Hotel,55479.0,1-00227-0052,,,Manual,,147.1,,GRAND STREET,27.0,632.9,,,364.8,10013.0,
