project_id,project_name,program_group,project_start_date,project_completion_date,building_id,house_number,street_name,borough,postcode,bbl,bin,community_board,council_district,census_tract,neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,building_completion_date,reporting_construction_type,extended_affordability_status,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,_1_br_units,_2_br_units,_3_br_units,_4_br_units,_5_br_units,_6_br_units,unknown_br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units
68688,CONFIDENTIAL,Homeowner Assistance Program,2019-06-14T00:00:00.000,,,----,----,Queens,,,,QN-07,19.0,,,,,,,,Preservation,No,Non Prevailing Wage,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
68719,CONFIDENTIAL,Homeowner Assistance Program,2019-06-14T00:00:00.000,2019-12-07T00:00:00.000,,----,----,Brooklyn,,,,BK-05,37.0,,,,,,,2019-12-07T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2
63252,37 AVENUE B HDFC.HRP.FY19,Multifamily Finance Program,2019-06-13T00:00:00.000,,6478.0,37,AVENUE B,Manhattan,10009.0,1003860001.0,1004610.0,MN-03,2.0,2601.0,MN28,40.72276,-73.982889,40.72269,-73.982629,,Preservation,No,Non Prevailing Wage,4,2,0,0,0,0,0,0,3,3,0,0,0,0,6,0,6,6
68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,3490.0,2232,ADAM C POWELL BOULEVARD,Manhattan,10027.0,1019370036.0,1081613.0,MN-10,9.0,226.0,MN03,40.813095,-73.945331,40.81334,-73.945591,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,3,8,7,5,1,0,0,24,0,0,0,0,0,24,0,24,24
68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,3495.0,2247,ADAM C POWELL BOULEVARD,Manhattan,10027.0,1019170002.0,1058139.0,MN-10,9.0,226.0,MN03,40.813539,-73.94498,40.81342,-73.944622,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,2,2,9,3,0,4,4,4,4,0,0,0,0,16,0,16,16
68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,3499.0,2251,ADAM C POWELL BOULEVARD,Manhattan,10027.0,1019170004.0,1058141.0,MN-10,9.0,226.0,MN03,40.813663,-73.94489,40.81352,-73.944554,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,3,0,6,0,0,0,9,0,0,0,0,0,0,9,0,9,9
68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,3500.0,2252,ADAM C POWELL BOULEVARD,Manhattan,10027.0,1019380033.0,1058782.0,MN-10,9.0,226.0,MN03,40.813734,-73.944861,40.81389,-73.94524,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,5,1,1,2,0,0,0,9,0,0,0,0,0,9,0,9,9
68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,3501.0,2253,ADAM C POWELL BOULEVARD,Manhattan,10027.0,1019170064.0,1075465.0,MN-10,9.0,226.0,MN03,40.813726,-73.944843,40.81356,-73.944471,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,2,1,4,3,0,0,2,8,0,0,0,0,0,10,0,10,10
68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,3502.0,2254,ADAM C POWELL BOULEVARD,Manhattan,10027.0,1019380034.0,1058783.0,MN-10,9.0,226.0,MN03,40.813797,-73.944817,40.81395,-73.945196,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,3,2,3,1,0,0,0,9,0,0,0,0,0,9,0,9,9
68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,3503.0,2256,ADAM C POWELL BOULEVARD,Manhattan,10027.0,1019380035.0,1058784.0,MN-10,9.0,226.0,MN03,40.813857,-73.94477,40.81401,-73.945153,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,4,0,3,1,0,0,0,8,0,0,0,0,0,8,0,8,8
68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,3504.0,2258,ADAM C POWELL BOULEVARD,Manhattan,10027.0,1019380036.0,1058785.0,MN-10,9.0,226.0,MN03,40.81392,-73.944727,40.81407,-73.945106,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,4,4,1,0,0,0,0,9,0,0,0,0,9,0,9,9
68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,3536.0,2300,ADAM C POWELL BOULEVARD,Manhattan,10030.0,1019410029.0,1058892.0,MN-10,9.0,228.0,MN03,40.81541,-73.943635,40.81561,-73.943985,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,4,0,3,2,0,1,0,2,6,0,0,0,0,9,0,9,9
68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,3538.0,2302,ADAM C POWELL BOULEVARD,Manhattan,10030.0,1019410030.0,1058893.0,MN-10,9.0,228.0,MN03,40.815462,-73.943598,40.81567,-73.943938,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,5,0,1,2,0,0,1,0,7,0,0,0,0,8,0,8,8
68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,3540.0,2304,ADAM C POWELL BOULEVARD,Manhattan,10030.0,1019410031.0,1058894.0,MN-10,9.0,228.0,MN03,40.815515,-73.943559,40.81573,-73.943891,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,1,1,5,3,0,0,2,4,4,0,0,0,0,10,0,10,10
68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,3542.0,2306,ADAM C POWELL BOULEVARD,Manhattan,10030.0,1019410032.0,1058895.0,MN-10,9.0,228.0,MN03,40.815567,-73.943522,40.81579,-73.943847,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,1,1,8,0,0,0,2,7,1,0,0,0,0,10,0,10,10
68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,3544.0,2308,ADAM C POWELL BOULEVARD,Manhattan,10030.0,1019410033.0,1058896.0,MN-10,9.0,228.0,MN03,40.815619,-73.943483,40.81587,-73.943793,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,3,2,8,3,0,0,12,4,0,0,0,0,0,16,0,16,16
68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,3546.0,2310,ADAM C POWELL BOULEVARD,Manhattan,10030.0,1019410034.0,1058897.0,MN-10,9.0,228.0,MN03,40.815671,-73.943446,40.81596,-73.943728,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,2,1,0,5,2,0,0,3,1,4,2,0,0,0,10,0,10,10
68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,3613.0,2484,ADAM C POWELL BOULEVARD,Manhattan,10030.0,1020300031.0,1060457.0,MN-10,9.0,232.0,MN03,40.821213,-73.939399,40.82134,-73.939792,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,5,0,0,6,11,1,0,0,15,8,0,0,0,0,23,0,23,23
68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,40588.0,204,WEST 133 STREET,Manhattan,10030.0,1019380039.0,1058787.0,MN-10,9.0,226.0,MN03,40.814217,-73.94516,40.81412,-73.945518,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,9,5,7,0,1,1,9,12,0,0,0,0,0,22,0,22,22
68107,HP ACP HDFC.HPO.FY19 (BLACK SPRUCE),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,40589.0,206,WEST 133 STREET,Manhattan,10030.0,1019380041.0,1058788.0,MN-10,9.0,226.0,MN03,40.814236,-73.945203,40.81417,-73.945637,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,4,3,13,2,0,2,8,12,0,0,0,0,0,22,0,22,22
68269,HP WH HDFC.HPO.FY19 (BLACK SPRUCE - WASHINGTON HEIGHTS),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,8230.0,4221,BROADWAY,Manhattan,10033.0,1021760054.0,1064270.0,MN-12,10.0,265.0,MN36,40.849035,-73.936977,40.84921,-73.937299,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,2,12,22,8,4,1,0,1,12,34,2,0,0,0,49,0,49,49
68269,HP WH HDFC.HPO.FY19 (BLACK SPRUCE - WASHINGTON HEIGHTS),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,27927.0,1091,ST NICHOLAS AVENUE,Manhattan,10032.0,1021220084.0,1076743.0,MN-12,7.0,245.0,MN36,40.838137,-73.939915,40.83844,-73.940272,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,1,10,32,7,5,1,0,39,17,0,0,0,0,0,56,0,56,56
68269,HP WH HDFC.HPO.FY19 (BLACK SPRUCE - WASHINGTON HEIGHTS),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,27942.0,1228,ST NICHOLAS AVENUE,Manhattan,10032.0,1021280008.0,1063063.0,MN-12,10.0,253.0,MN36,40.843198,-73.938193,40.84317,-73.937763,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,1,19,19,4,0,1,0,11,13,20,0,0,0,0,44,0,44,44
68269,HP WH HDFC.HPO.FY19 (BLACK SPRUCE - WASHINGTON HEIGHTS),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,27944.0,1245,ST NICHOLAS AVENUE,Manhattan,10032.0,1021410048.0,1063468.0,MN-12,10.0,253.0,MN36,40.843656,-73.937882,40.84381,-73.938164,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,3,11,17,4,3,1,0,0,2,34,3,0,0,0,39,0,39,39
68269,HP WH HDFC.HPO.FY19 (BLACK SPRUCE - WASHINGTON HEIGHTS),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,27964.0,1320,ST NICHOLAS AVENUE,Manhattan,10033.0,1021330030.0,1063226.0,MN-12,10.0,261.0,MN36,40.846194,-73.936,40.84616,-73.935635,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,4,16,17,13,4,1,4,18,32,1,0,0,0,0,55,0,55,55
68269,HP WH HDFC.HPO.FY19 (BLACK SPRUCE - WASHINGTON HEIGHTS),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,28040.0,1621,ST NICHOLAS AVENUE,Manhattan,10040.0,1021690034.0,1064029.0,MN-12,10.0,279.0,MN35,40.855656,-73.929112,40.85587,-73.929343,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,2,17,10,8,1,0,0,0,23,15,0,0,0,0,38,0,38,38
68269,HP WH HDFC.HPO.FY19 (BLACK SPRUCE - WASHINGTON HEIGHTS),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,28043.0,600,WEST 192 STREET,Manhattan,10040.0,1021690029.0,1064028.0,MN-12,10.0,279.0,MN35,40.856238,-73.928866,40.85612,-73.929166,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,1,19,12,5,1,0,0,2,16,20,0,0,0,0,38,0,38,38
68269,HP WH HDFC.HPO.FY19 (BLACK SPRUCE - WASHINGTON HEIGHTS),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,43035.0,545,WEST 164 STREET,Manhattan,10032.0,1021220088.0,1062933.0,MN-12,7.0,245.0,MN36,40.837926,-73.940482,40.83814,-73.940345,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,11,26,9,4,1,1,0,1,6,34,11,0,0,0,52,0,52,52
68269,HP WH HDFC.HPO.FY19 (BLACK SPRUCE - WASHINGTON HEIGHTS),Multifamily Finance Program,2019-06-13T00:00:00.000,2019-06-13T00:00:00.000,43265.0,610,WEST 174 STREET,Manhattan,10033.0,1021430009.0,1063523.0,MN-12,10.0,263.0,MN36,40.844979,-73.937516,40.84486,-73.937816,2019-06-13T00:00:00.000,Preservation,Yes,Non Prevailing Wage,1,3,19,23,2,1,5,28,15,1,0,0,0,0,49,0,49,49
68631,378 HARMAN STREET,Multifamily Incentives Program,2019-06-13T00:00:00.000,2019-07-17T00:00:00.000,978753.0,378,HARMAN STREET,Brooklyn,11237.0,3032900015.0,3075152.0,BK-04,37.0,443.0,BK77,40.701603,-73.91719,40.70144,-73.917003,2019-07-17T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,8
68632,GLORIA WILLOUGHBY APARTMENTS,Multifamily Incentives Program,2019-06-13T00:00:00.000,,396140.0,1129,WILLOUGHBY AVENUE,Brooklyn,11237.0,,,BK-04,34.0,429.0,BK77,40.701735,-73.92529,,,,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,1,4,5,0,0,0,0,0,10,0,10,32
68685,CONFIDENTIAL,Homeowner Assistance Program,2019-06-13T00:00:00.000,,,----,----,Bronx,,,,BX-11,13.0,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2
68695,CONFIDENTIAL,Homeowner Assistance Program,2019-06-13T00:00:00.000,,,----,----,Bronx,,,,BX-12,12.0,,,,,,,,Preservation,No,Non Prevailing Wage,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2
67399,1425 MACOMBS ROAD.HPO.FY19,Multifamily Finance Program,2019-06-12T00:00:00.000,2019-06-12T00:00:00.000,88783.0,1425,JEROME AVENUE,Bronx,10452.0,2028570081.0,2008309.0,BX-04,16.0,219.0,BX26,40.84114,-73.917689,40.84109,-73.917938,2019-06-12T00:00:00.000,Preservation,Yes,Non Prevailing Wage,3,10,24,0,0,1,0,28,10,0,0,0,0,0,38,0,38,38
67464,36-38 WEST GUN HILL ROAD.HPO.FY19,Multifamily Finance Program,2019-06-12T00:00:00.000,2019-06-12T00:00:00.000,122130.0,38,WEST GUN HILL ROAD,Bronx,10467.0,2033240059.0,2017688.0,BX-07,11.0,421.0,BX43,40.883335,-73.882966,40.88315,-73.882847,2019-06-12T00:00:00.000,Preservation,Yes,Non Prevailing Wage,2,11,31,0,0,1,0,28,13,4,0,0,0,0,45,0,45,45
67606,LANGSAM 15 - 396-400 EAST 199TH STREET.HPO.FY19,Multifamily Finance Program,2019-06-12T00:00:00.000,2019-06-12T00:00:00.000,67206.0,396,EAST 199 STREET,Bronx,10458.0,2032790034.0,2016415.0,BX-07,15.0,40702.0,BX05,40.867005,-73.884611,40.86695,-73.884882,2019-06-12T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,4,26,0,0,1,1,29,1,0,0,0,0,0,31,0,31,31
67606,LANGSAM 15 - 396-400 EAST 199TH STREET.HPO.FY19,Multifamily Finance Program,2019-06-12T00:00:00.000,2019-06-12T00:00:00.000,120682.0,2843,WEBSTER AVENUE,Bronx,10458.0,2032790035.0,2016416.0,BX-07,15.0,40702.0,BX05,40.866665,-73.88468,40.86682,-73.884799,2019-06-12T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,7,23,0,0,0,5,20,5,0,0,0,0,0,30,0,30,30
67607,LANGSAM 16 -19-25 EAST 213TH STREET.HPO.FY19,Multifamily Finance Program,2019-06-12T00:00:00.000,2019-06-12T00:00:00.000,67814.0,19,EAST 213 STREET,Bronx,10467.0,2033290064.0,2017846.0,BX-07,11.0,431.0,BX43,40.884815,-73.878338,40.88501,-73.878265,2019-06-12T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,10,55,0,0,1,24,24,18,0,0,0,0,0,66,0,66,66
68630,1183 GATES AVENUE,Multifamily Incentives Program,2019-06-12T00:00:00.000,2019-07-03T00:00:00.000,988276.0,1183,GATES AVENUE,Brooklyn,11221.0,3033310021.0,3076251.0,BK-04,34.0,399.0,BK78,40.691839,-73.919777,40.69201,-73.919954,2019-07-03T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,10
68652,CONFIDENTIAL,Homeowner Assistance Program,2019-06-12T00:00:00.000,2019-06-12T00:00:00.000,,----,----,Bronx,,,,BX-12,12.0,,,,,,,2019-06-12T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
68674,CONFIDENTIAL,Homeowner Assistance Program,2019-06-12T00:00:00.000,,,----,----,Queens,,,,QN-14,31.0,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
68628,564 19TH STREET,Multifamily Incentives Program,2019-06-11T00:00:00.000,,990664.0,564,19 STREET,Brooklyn,11218.0,3008900015.0,,BK-07,39.0,1502.0,BK40,40.655252,-73.980297,40.6551,-73.980513,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,10
68629,804 JEFFERSON AVENUE,Multifamily Incentives Program,2019-06-11T00:00:00.000,2019-10-15T00:00:00.000,948051.0,804,JEFFERSON AVENUE,Brooklyn,11221.0,3016580024.0,3426246.0,BK-03,41.0,383.0,BK35,40.686139,-73.925138,40.68591,-73.925081,2019-10-15T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,0,9,0,0,0,0,0,9,0,9,28
68667,CONFIDENTIAL,Homeowner Assistance Program,2019-06-11T00:00:00.000,,,----,----,Brooklyn,,,,BK-16,41.0,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
68686,CONFIDENTIAL,Homeowner Assistance Program,2019-06-11T00:00:00.000,,,----,----,Bronx,,,,BX-11,13.0,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
68708,CONFIDENTIAL,Homeowner Assistance Program,2019-06-11T00:00:00.000,,,----,----,Bronx,,,,BX-05,15.0,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
68625,3206 GLENWOOD ROAD,Multifamily Incentives Program,2019-06-10T00:00:00.000,2019-12-17T00:00:00.000,985839.0,3206,GLENWOOD ROAD,Brooklyn,11210.0,,,BK-17,45.0,786.0,BK42,40.63412,-73.945676,,,2019-12-17T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,9
68626,3208 GLENWOOD ROAD,Multifamily Incentives Program,2019-06-10T00:00:00.000,,988077.0,3208,GLENWOOD ROAD,Brooklyn,11210.0,3075600041.0,3205965.0,BK-17,45.0,786.0,BK42,40.634123,-73.945661,40.63388,-73.945481,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,9
68669,CONFIDENTIAL,Homeowner Assistance Program,2019-06-10T00:00:00.000,,,----,----,Bronx,,,,BX-11,13.0,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,3
68624,461 WINTHROP STREET,Multifamily Incentives Program,2019-06-07T00:00:00.000,,987192.0,461,WINTHROP STREET,Brooklyn,11203.0,3048110202.0,,BK-09,40.0,810.0,BK60,40.657478,-73.94451,40.65771,-73.944698,,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,6,20
68681,CONFIDENTIAL,Homeowner Assistance Program,2019-06-07T00:00:00.000,,,----,----,Brooklyn,,,,BK-17,45.0,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
68712,CONFIDENTIAL,Homeowner Assistance Program,2019-06-07T00:00:00.000,,,----,----,Bronx,,,,BX-11,12.0,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2
67829,1 BELL SLIP,Multifamily Incentives Program,2019-06-06T00:00:00.000,,990653.0,45,COMMERCIAL STREET,Brooklyn,11222.0,3024720070.0,,BK-01,33.0,563.0,BK76,40.736516,-73.958092,40.7369,-73.958182,,New Construction,No,Non Prevailing Wage,0,0,42,0,65,0,60,28,19,0,0,0,0,0,107,0,107,414
68622,6 HAVENS PLACE APARTMENTS,Multifamily Incentives Program,2019-06-06T00:00:00.000,,988069.0,6,HAVENS PLACE,Brooklyn,11233.0,3015740019.0,,BK-16,37.0,367.0,BK79,40.676925,-73.904293,40.67695,-73.904419,,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,2,7
68623,671 LIBERTY AVENUE,Multifamily Incentives Program,2019-06-06T00:00:00.000,,979030.0,671,LIBERTY AVENUE,Brooklyn,11207.0,3039680037.0,3414602.0,BK-05,37.0,1170.0,BK82,40.676112,-73.885035,40.67631,-73.885139,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,1,1,1,0,0,0,0,0,3,0,3,10
68620,2442 OCEAN AVENUE APARTMENTS,Multifamily Incentives Program,2019-06-05T00:00:00.000,,979689.0,2442,OCEAN AVENUE,Brooklyn,11229.0,3072980045.0,3426041.0,BK-15,48.0,560.0,BK44,40.602281,-73.951968,40.60195,-73.952339,,New Construction,No,Non Prevailing Wage,0,0,0,0,32,0,8,13,11,0,0,0,0,0,32,0,32,105
68621,67 STANHOPE STREET APARTMENTS,Multifamily Incentives Program,2019-06-05T00:00:00.000,,980693.0,67,STANHOPE STREET,Brooklyn,11221.0,3032540065.0,3074087.0,BK-04,34.0,421.0,BK78,40.696256,-73.924813,40.69638,-73.925026,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,9
68683,CONFIDENTIAL,Homeowner Assistance Program,2019-06-05T00:00:00.000,,,----,----,Bronx,,,,BX-12,12.0,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
68710,CONFIDENTIAL,Homeowner Assistance Program,2019-06-05T00:00:00.000,,,----,----,Bronx,,,,BX-11,13.0,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2
68618,1294 PARK PLACE APARTMENTS,Multifamily Incentives Program,2019-06-04T00:00:00.000,,351469.0,1294,PARK PLACE,Brooklyn,11213.0,3013710030.0,3036430.0,BK-08,36.0,345.0,BK61,40.67258,-73.934656,40.67227,-73.934606,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
68619,1517 NEW YORK AVENUE APARTMENTS,Multifamily Incentives Program,2019-06-04T00:00:00.000,2019-08-16T00:00:00.000,990883.0,1517,NEW YORK AVENUE,Brooklyn,11210.0,,,BK-17,45.0,784.0,BK91,40.635638,-73.945026,,,2019-08-16T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
68253,CONFIDENTIAL,Homeowner Assistance Program,2019-06-03T00:00:00.000,2019-10-24T00:00:00.000,,----,----,Brooklyn,,,,BK-16,42.0,,,,,,,2019-10-24T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,4,4,4
68616,1519 NEW YORK AVENUE,Multifamily Incentives Program,2019-06-03T00:00:00.000,2019-08-16T00:00:00.000,989485.0,1519,NEW YORK AVENUE,Brooklyn,11210.0,3050080031.0,3114074.0,BK-17,45.0,784.0,BK91,40.635602,-73.945022,40.63572,-73.944719,2019-08-16T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
68617,3839 BRONXWOOD AVENUE,Multifamily Incentives Program,2019-06-03T00:00:00.000,2019-06-28T00:00:00.000,990335.0,3839,BRONXWOOD AVENUE,Bronx,10469.0,2046790082.0,2058604.0,BX-12,12.0,396.0,BX44,40.882937,-73.856408,40.88303,-73.856694,2019-06-28T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0,2,6
68716,CONFIDENTIAL,Homeowner Assistance Program,2019-06-03T00:00:00.000,,,----,----,Bronx,,,,BX-12,12.0,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2
67791,308 LIVINGSTON STREET,Multifamily Incentives Program,2019-05-31T00:00:00.000,,990486.0,308,LIVINGSTON STREET,Brooklyn,11217.0,3001660025.0,3000507.0,BK-02,33.0,37.0,BK38,40.68827,-73.982252,40.6881,-73.982396,,New Construction,No,Non Prevailing Wage,0,0,9,0,0,0,0,7,2,0,0,0,0,0,9,0,9,160
68615,244-246 HOWARD AVENUE APARTMENTS,Multifamily Incentives Program,2019-05-31T00:00:00.000,,314073.0,246,HOWARD AVENUE,Brooklyn,11233.0,3015240032.0,3041433.0,BK-03,41.0,379.0,BK35,40.679577,-73.919348,40.67958,-73.919694,,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,1,2,4,0,0,0,0,0,7,0,7,22
68672,CONFIDENTIAL,Homeowner Assistance Program,2019-05-31T00:00:00.000,,,----,----,Bronx,,,,BX-12,12.0,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
68675,CONFIDENTIAL,Homeowner Assistance Program,2019-05-31T00:00:00.000,,,----,----,Brooklyn,,,,BK-17,45.0,,,,,,,,Preservation,No,Non Prevailing Wage,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
68536,CONFIDENTIAL,Homeowner Assistance Program,2019-05-30T00:00:00.000,2019-05-30T00:00:00.000,,----,----,Brooklyn,,,,BK-18,46.0,,,,,,,2019-05-30T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
66766,30 KENT STREET,Multifamily Incentives Program,2019-05-29T00:00:00.000,,984244.0,30,KENT STREET,Brooklyn,11222.0,3025560045.0,3336994.0,BK-01,33.0,565.0,BK76,40.73035,-73.960177,40.73007,-73.960069,,New Construction,No,Non Prevailing Wage,0,0,6,0,0,0,1,2,3,0,0,0,0,0,6,0,6,80
