,domain,indicator,dimension_category,dimension,_2000,_2001,_2002,_2003,_2004,_2005,_2006,_2007,_2008,_2009,_2010,_2011,_2012,_2013,_2014,_2015,_2016,_2017,defintion,source,notes
582,Housing,Total Number of Families on Section 8 Wait List,Community District,BX 06 - Belmont/East Tremont,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2940,2892,*,Total Number of Families on the Section 8 (Housing Choice Voucher) Wait List,"NYCHA's Section 8 (Housing Choice Voucher) Wait List Data in the Seibel IT system  as of May 17, 2017",NYCHA's Section 8 Wait List has been closed since May 2007. NYCHA created an online housing application portal in 2014. Previously applications were submitted on paper by mail. The data reported from 2011 through 2014 are from earlier reports. Information on the gender of the head household and borough of current residence are not available for those years. The maximum income for applicants on the Section 8 Wait List is 50% of Area Median Income.
583,Housing,Total Number of Families on Section 8 Wait List,Community District,BX 07 - Kingsbridge Heights/Bedford,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4543,4918,*,Total Number of Families on the Section 8 (Housing Choice Voucher) Wait List,"NYCHA's Section 8 (Housing Choice Voucher) Wait List Data in the Seibel IT system  as of May 17, 2017",NYCHA's Section 8 Wait List has been closed since May 2007. NYCHA created an online housing application portal in 2014. Previously applications were submitted on paper by mail. The data reported from 2011 through 2014 are from earlier reports. Information on the gender of the head household and borough of current residence are not available for those years. The maximum income for applicants on the Section 8 Wait List is 50% of Area Median Income.
584,Housing,Total Number of Families on Section 8 Wait List,Community District,BX 08 - Riverdale/Fieldston,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1648,1898,*,Total Number of Families on the Section 8 (Housing Choice Voucher) Wait List,"NYCHA's Section 8 (Housing Choice Voucher) Wait List Data in the Seibel IT system  as of May 17, 2017",NYCHA's Section 8 Wait List has been closed since May 2007. NYCHA created an online housing application portal in 2014. Previously applications were submitted on paper by mail. The data reported from 2011 through 2014 are from earlier reports. Information on the gender of the head household and borough of current residence are not available for those years. The maximum income for applicants on the Section 8 Wait List is 50% of Area Median Income.
585,Economic Security and Mobility,Number of Jobs in the City,Citywide by Industry,Other Services (except Public Administration),*,*,*,*,*,*,*,*,*,*,*,149219,155539,159094,162433,168951,171298,*,Quarterly Employer Survey of Employers compiled by Bureau of Labor Statisitcs,"U.S. Census Bureau, Quarterly Workforce Indicators (QWI) via NYC Economic Development Corporation",
586,Housing,Total Number of Families on Section 8 Wait List,Community District,BX 09 - Parkchester/Soundview,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4506,4216,*,Total Number of Families on the Section 8 (Housing Choice Voucher) Wait List,"NYCHA's Section 8 (Housing Choice Voucher) Wait List Data in the Seibel IT system  as of May 17, 2017",NYCHA's Section 8 Wait List has been closed since May 2007. NYCHA created an online housing application portal in 2014. Previously applications were submitted on paper by mail. The data reported from 2011 through 2014 are from earlier reports. Information on the gender of the head household and borough of current residence are not available for those years. The maximum income for applicants on the Section 8 Wait List is 50% of Area Median Income.
587,Housing,Total Number of Families on Section 8 Wait List,Community District,BX 10 - Throgs Neck/Co-op City,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1285,1783,*,Total Number of Families on the Section 8 (Housing Choice Voucher) Wait List,"NYCHA's Section 8 (Housing Choice Voucher) Wait List Data in the Seibel IT system  as of May 17, 2017",NYCHA's Section 8 Wait List has been closed since May 2007. NYCHA created an online housing application portal in 2014. Previously applications were submitted on paper by mail. The data reported from 2011 through 2014 are from earlier reports. Information on the gender of the head household and borough of current residence are not available for those years. The maximum income for applicants on the Section 8 Wait List is 50% of Area Median Income.
588,Housing,Total Number of Families on Section 8 Wait List,Community District,BX 11 - Morris Park/Bronxdale,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1978,2306,*,Total Number of Families on the Section 8 (Housing Choice Voucher) Wait List,"NYCHA's Section 8 (Housing Choice Voucher) Wait List Data in the Seibel IT system  as of May 17, 2017",NYCHA's Section 8 Wait List has been closed since May 2007. NYCHA created an online housing application portal in 2014. Previously applications were submitted on paper by mail. The data reported from 2011 through 2014 are from earlier reports. Information on the gender of the head household and borough of current residence are not available for those years. The maximum income for applicants on the Section 8 Wait List is 50% of Area Median Income.
589,Housing,Total Number of Families on Section 8 Wait List,Community District,BX 12 - Williamsbridge/Baychester,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2620,3723,*,Total Number of Families on the Section 8 (Housing Choice Voucher) Wait List,"NYCHA's Section 8 (Housing Choice Voucher) Wait List Data in the Seibel IT system  as of May 17, 2017",NYCHA's Section 8 Wait List has been closed since May 2007. NYCHA created an online housing application portal in 2014. Previously applications were submitted on paper by mail. The data reported from 2011 through 2014 are from earlier reports. Information on the gender of the head household and borough of current residence are not available for those years. The maximum income for applicants on the Section 8 Wait List is 50% of Area Median Income.
590,Housing,Total Number of Families on Section 8 Wait List,Community District,Bronx Missing CD,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,6,3405,*,Total Number of Families on the Section 8 (Housing Choice Voucher) Wait List,"NYCHA's Section 8 (Housing Choice Voucher) Wait List Data in the Seibel IT system  as of May 17, 2017",NYCHA's Section 8 Wait List has been closed since May 2007. NYCHA created an online housing application portal in 2014. Previously applications were submitted on paper by mail. The data reported from 2011 through 2014 are from earlier reports. Information on the gender of the head household and borough of current residence are not available for those years. The maximum income for applicants on the Section 8 Wait List is 50% of Area Median Income.
591,Housing,Total Number of Families on Section 8 Wait List,Community District,BK 01 - Greenpoint/Williamsburg,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2901,3030,*,Total Number of Families on the Section 8 (Housing Choice Voucher) Wait List,"NYCHA's Section 8 (Housing Choice Voucher) Wait List Data in the Seibel IT system  as of May 17, 2017",NYCHA's Section 8 Wait List has been closed since May 2007. NYCHA created an online housing application portal in 2014. Previously applications were submitted on paper by mail. The data reported from 2011 through 2014 are from earlier reports. Information on the gender of the head household and borough of current residence are not available for those years. The maximum income for applicants on the Section 8 Wait List is 50% of Area Median Income.
592,Housing,Total Number of Families on Section 8 Wait List,Community District,BK 02 - Fort Greene/Brooklyn Heights,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1326,1207,*,Total Number of Families on the Section 8 (Housing Choice Voucher) Wait List,"NYCHA's Section 8 (Housing Choice Voucher) Wait List Data in the Seibel IT system  as of May 17, 2017",NYCHA's Section 8 Wait List has been closed since May 2007. NYCHA created an online housing application portal in 2014. Previously applications were submitted on paper by mail. The data reported from 2011 through 2014 are from earlier reports. Information on the gender of the head household and borough of current residence are not available for those years. The maximum income for applicants on the Section 8 Wait List is 50% of Area Median Income.
593,Housing,Total Number of Families on Section 8 Wait List,Community District,BK 03 - Bedford Stuyvesant,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3796,3618,*,Total Number of Families on the Section 8 (Housing Choice Voucher) Wait List,"NYCHA's Section 8 (Housing Choice Voucher) Wait List Data in the Seibel IT system  as of May 17, 2017",NYCHA's Section 8 Wait List has been closed since May 2007. NYCHA created an online housing application portal in 2014. Previously applications were submitted on paper by mail. The data reported from 2011 through 2014 are from earlier reports. Information on the gender of the head household and borough of current residence are not available for those years. The maximum income for applicants on the Section 8 Wait List is 50% of Area Median Income.
594,Housing,Total Number of Families on Section 8 Wait List,Community District,BK 04 - Bushwick,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2411,3012,*,Total Number of Families on the Section 8 (Housing Choice Voucher) Wait List,"NYCHA's Section 8 (Housing Choice Voucher) Wait List Data in the Seibel IT system  as of May 17, 2017",NYCHA's Section 8 Wait List has been closed since May 2007. NYCHA created an online housing application portal in 2014. Previously applications were submitted on paper by mail. The data reported from 2011 through 2014 are from earlier reports. Information on the gender of the head household and borough of current residence are not available for those years. The maximum income for applicants on the Section 8 Wait List is 50% of Area Median Income.
595,Economic Security and Mobility,Number of Jobs in the City,Citywide by Industry,"Professional, Scientific, and Technical Services",*,*,*,*,*,*,*,*,*,*,*,338474,355078,367826,378954,401963,408607,*,Quarterly Employer Survey of Employers compiled by Bureau of Labor Statisitcs,"U.S. Census Bureau, Quarterly Workforce Indicators (QWI) via NYC Economic Development Corporation",
