,camis,dba,boro,building,street,zipcode,phone,cuisine_description,inspection_date,action,score,record_date,inspection_type,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,violation_code,violation_description,critical_flag,grade,grade_date
573,50079292,CANAS RESTAURANT AND BAR,Queens,14407,JAMAICA AVE,11435.0,9292447267,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2019-10-02T00:00:00.000,Violations were cited in the following area(s).,19.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.70221651427,-73.811209849967,412.0,24.0,24000.0,4534220.0,4096740048,QN61,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Y,Z,2019-10-02T00:00:00.000
574,50075574,XIN BAO,Queens,13742,GUY R BREWER BLVD,11434.0,7189778989,Chinese,2018-09-06T00:00:00.000,Violations were cited in the following area(s).,13.0,2019-11-28T06:01:01.000,Pre-permit (Operational) / Re-inspection,40.671630689064,-73.774367864914,412.0,28.0,29400.0,4266757.0,4123090017,QN02,02B,Hot food item not held at or above 140º F.,Y,A,2018-09-06T00:00:00.000
575,50000281,DAIRY QUEEN GRILL & CHILL,Staten Island,10,FERRY TERMINAL DR,,7184476035,American,2017-02-28T00:00:00.000,Violations were cited in the following area(s).,10.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,0.0,0.0,,,,,5,,06F,Wiping cloths soiled or not stored in sanitizing solution.,Y,A,2017-02-28T00:00:00.000
576,50005457,BIRCH COFFEE,Manhattan,62,MADISON AVE,10016.0,6096101637,Café/Coffee/Tea,2017-03-17T00:00:00.000,Violations were cited in the following area(s).,11.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.743479469201,-73.98608799241,105.0,2.0,5600.0,1016887.0,1008570017,MN13,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,A,2017-03-17T00:00:00.000
577,41091113,EL JOBO RESTAURANT,Bronx,54,EAST  181 STREET,10453.0,7183677266,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2019-11-08T00:00:00.000,Violations were cited in the following area(s).,33.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.855264457348,-73.904562732154,205.0,14.0,24100.0,2013952.0,2031780031,BX41,02B,Hot food item not held at or above 140º F.,Y,,
578,40993070,BASURERO,Queens,3217,STEINWAY STREET,11103.0,7185457077,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2019-01-10T00:00:00.000,Violations were cited in the following area(s).,13.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.758498760516,-73.919364273126,401.0,26.0,15700.0,4011015.0,4006760040,QN70,04M,Live roaches present in facility's food and/or non-food areas.,Y,A,2019-01-10T00:00:00.000
579,50000923,DI FARA PIZZERIA,Brooklyn,1424,AVENUE J,11230.0,7182581367,Pizza,2019-10-05T00:00:00.000,No violations were recorded at the time of this inspection.,0.0,2019-11-28T06:01:01.000,Inter-Agency Task Force / Initial Inspection,40.625097400032,-73.962019937619,314.0,44.0,53400.0,3179958.0,3067160010,BK43,,,,,
580,41707327,DRAGON STATE KITCHEN,Bronx,4124A,WHITE PLAINS ROAD,10466.0,7185152329,Chinese,2017-11-29T00:00:00.000,Violations were cited in the following area(s).,27.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.891433609009,-73.858445915336,212.0,12.0,42200.0,2063647.0,2048440035,BX44,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,,
581,50045946,GREENWOOD QUALITY BAKERY,Queens,11102,LIBERTY AVE,11419.0,9175177108,Bakery,2019-09-16T00:00:00.000,Violations were cited in the following area(s).,11.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.684787822125,-73.83097502684,410.0,28.0,10000.0,4202466.0,4095340001,QN55,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,A,2019-09-16T00:00:00.000
582,50077786,SANTIAGO'S BEER GARDEN,Manhattan,2337,1ST AVE,10035.0,2129206165,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2019-04-08T00:00:00.000,Violations were cited in the following area(s).,43.0,2019-11-28T06:01:01.000,Pre-permit (Operational) / Initial Inspection,40.798331590194,-73.933712503772,111.0,8.0,19400.0,1079436.0,1017960031,MN34,06F,Wiping cloths soiled or not stored in sanitizing solution.,Y,,
583,40511479,CIBAR,Manhattan,56,IRVING PLACE,10003.0,2124605656,American,2019-11-06T00:00:00.000,Violations were cited in the following area(s).,40.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.73609069764,-73.987215368103,106.0,2.0,5000.0,1017844.0,1008730020,MN21,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,Z,2019-11-06T00:00:00.000
584,41681330,MOLASSES BOOKS,Brooklyn,770,HART STREET,11237.0,6318825188,Café/Coffee/Tea,2018-08-09T00:00:00.000,Violations were cited in the following area(s).,12.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.700738240776,-73.923888433951,304.0,37.0,42900.0,3073561.0,3032350016,BK77,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,A,2018-08-09T00:00:00.000
585,40855120,FRED'S AT BARNEY'S,Manhattan,660,MADISON AVENUE,10065.0,2128332200,Italian,2016-03-07T00:00:00.000,Violations were cited in the following area(s).,9.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.764498703019,-73.970755673207,108.0,4.0,11401.0,1040808.0,1013757502,MN40,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,A,2016-03-07T00:00:00.000
586,50051765,LA POLLERA DE MARIO,Queens,4120,GREENPOINT AVE,11104.0,7187298586,Spanish,2019-04-09T00:00:00.000,Violations were cited in the following area(s).,18.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.740098133064,-73.923756690564,402.0,26.0,18502.0,4002644.0,4001970001,QN31,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,,
587,50055367,EL SABOR CARIBENO RESTAURANT,Brooklyn,1062,BROADWAY,11221.0,7186020006,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2017-08-17T00:00:00.000,Violations were cited in the following area(s).,10.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.694893969002,-73.931565482464,303.0,36.0,28700.0,3043133.0,3015960044,BK35,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,A,2017-08-17T00:00:00.000
588,50057586,ZUCKER'S BAGELS AND SMOKED FISH,Manhattan,273,COLUMBUS AVE,10023.0,2128742800,Bagels/Pretzels,2017-10-27T00:00:00.000,Violations were cited in the following area(s).,22.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.777878343032,-73.978436940505,107.0,6.0,15700.0,1028646.0,1011250062,MN14,09B,Thawing procedures improper.,N,,
589,50097863,TIGER HILL,Queens,13649,ROOSEVELT AVE,11354.0,9179633623,Café/Coffee/Tea,2019-10-10T00:00:00.000,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,47.0,2019-11-28T06:01:01.000,Pre-permit (Operational) / Initial Inspection,40.759982634242,-73.828476859092,407.0,20.0,87100.0,4112511.0,4049800064,QN22,05F,Insufficient or no refrigerated or hot holding equipment to keep potentially hazardous foods at required temperatures.,Y,,
590,41596694,SHOW PALACE,Queens,4250,21 STREET,11101.0,7189376969,American,2019-06-07T00:00:00.000,Violations were cited in the following area(s).,25.0,2019-11-28T06:01:01.000,Inter-Agency Task Force / Initial Inspection,40.750976953413,-73.94532378028,402.0,26.0,1900.0,4005268.0,4004570150,QN31,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Y,,
591,41551865,GREEN LOTUS,Queens,17659,UNION TURNPIKE,11366.0,7183808567,Asian,2019-05-11T00:00:00.000,Violations were cited in the following area(s).,7.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.725861472231,-73.791454442902,408.0,24.0,133900.0,4154572.0,4071870054,QN41,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,A,2019-05-11T00:00:00.000
592,41310363,ST. JOHN'S UNIVERSITY STUDENT CENTER,Staten Island,300,HOWARD AVENUE,10301.0,7183904376,American,2017-04-13T00:00:00.000,Violations were cited in the following area(s).,12.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.622398774218,-74.088568531122,501.0,49.0,3900.0,5106892.0,5005930500,SI08,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,A,2017-04-13T00:00:00.000
593,50084323,MUSTARD PANINI BAR,Brooklyn,462,AVENUE P,11223.0,7186451888,Jewish/Kosher,2018-12-17T00:00:00.000,Violations were cited in the following area(s).,12.0,2019-11-28T06:01:01.000,Pre-permit (Operational) / Initial Inspection,40.60908954183,-73.970399033533,315.0,44.0,42200.0,3176003.0,3066350006,BK25,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,A,2018-12-17T00:00:00.000
594,50036900,CHAI THAI KITCHEN,Manhattan,930,8TH AVE,10019.0,2127078778,Thai,2018-03-15T00:00:00.000,Violations were cited in the following area(s).,21.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.76550311411,-73.983744081538,105.0,3.0,13700.0,1024867.0,1010270001,MN17,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,,
595,50044403,HONG KONG DIM SUN,Brooklyn,777,60TH ST,11220.0,7184390836,Chinese,2019-03-15T00:00:00.000,Violations were cited in the following area(s).,14.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.63590121738,-74.010228864455,307.0,38.0,10400.0,3342271.0,3008660049,BK34,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,,
596,50042176,OCEAN PRIME,Manhattan,123,W 52ND ST,10019.0,2129561404,American,2016-12-08T00:00:00.000,Violations were cited in the following area(s).,22.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.761561134229,-73.980485393222,105.0,4.0,13100.0,1023161.0,1010050029,MN17,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,,
597,50077827,PARADISE JUICE GARDEN,Bronx,1413,EDWARD L GRANT HWY,10452.0,3476069580,"Juice, Smoothies, Fruit Salads",2019-07-16T00:00:00.000,Violations were cited in the following area(s).,17.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.842144454101,-73.922583939648,204.0,16.0,21100.0,2092829.0,2025210015,BX26,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,,
598,50044951,DEUCE & BAM GOOD DINE RESTAURANT,Bronx,3922,WHITE PLAINS RD,10466.0,7183253463,Caribbean,2019-03-13T00:00:00.000,Violations were cited in the following area(s).,13.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.886241346462,-73.861317749102,212.0,12.0,39600.0,2063324.0,2048360051,BX44,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,A,2019-03-13T00:00:00.000
599,50003603,FIVE GUYS FAMOUS BURGERS AND FRIES,Brooklyn,284,7TH AVE,11215.0,7184999380,Hamburgers,2018-02-14T00:00:00.000,Violations were cited in the following area(s).,7.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.668376224864,-73.980350548562,306.0,39.0,15300.0,3397463.0,3009950043,BK37,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,A,2018-02-14T00:00:00.000
600,41713697,DE LA MORA RESTAURANT AND BAR,Queens,8419,NORTHERN BOULEVARD,11372.0,3478320654,Spanish,2018-10-04T00:00:00.000,Violations were cited in the following area(s).,7.0,2019-11-28T06:01:01.000,Cycle Inspection / Re-inspection,40.755783325695,-73.883250984371,403.0,25.0,33700.0,4034652.0,4014140138,QN28,10J,"""""Wash hands” sign not posted at hand wash facility.",N,A,2018-10-04T00:00:00.000
601,40803773,RANDAZZO'S CLAM BAR,Brooklyn,2017,EMMONS AVENUE,11235.0,7186150010,Seafood,2016-03-05T00:00:00.000,Violations were cited in the following area(s).,12.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.583703084254,-73.947628548167,315.0,48.0,60800.0,3326916.0,3087780032,BK17,09B,Thawing procedures improper.,N,A,2016-03-05T00:00:00.000
602,50045820,MIGHTY BOWL,Manhattan,120,MACDOUGAL ST,10012.0,2127775750,Asian,2018-05-29T00:00:00.000,Violations were cited in the following area(s).,16.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.729800407392,-74.000638629808,102.0,1.0,6500.0,1008696.0,1005400009,MN23,09B,Thawing procedures improper.,N,,
603,50004065,RINCONCITO FAMILIAR MEXICAN CUISINE,Brooklyn,4118,5TH AVE,11232.0,3479873681,Mexican,2019-07-15T00:00:00.000,Violations were cited in the following area(s).,22.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.649985026635,-74.0052470527,307.0,38.0,8200.0,3010753.0,3007190048,BK32,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,,
604,50089765,PERK KAFE,Manhattan,534,E 14TH ST,10009.0,6463295843,Café/Coffee/Tea,2019-04-16T00:00:00.000,Violations were cited in the following area(s).,-1.0,2019-11-28T06:01:01.000,Pre-permit (Operational) / Initial Inspection,40.729831418295,-73.978968503255,103.0,2.0,3400.0,1005242.0,1004070025,MN22,04A,Food Protection Certificate not held by supervisor of food operations.,Y,,
605,50016832,JOY BURGER BAR,Manhattan,1567,LEXINGTON AVE,10029.0,2122896222,Hamburgers,2017-11-15T00:00:00.000,Violations were cited in the following area(s).,26.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.788513184176,-73.948983556298,111.0,8.0,16600.0,1051795.0,1016280022,MN33,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,,
606,50082140,KOBEQUE,Manhattan,11,W 32ND ST,10001.0,3479228819,Korean,2018-08-30T00:00:00.000,Violations were cited in the following area(s).,10.0,2019-11-28T06:01:01.000,Pre-permit (Operational) / Initial Inspection,40.747407223937,-73.986090778063,105.0,4.0,7600.0,1015850.0,1008340033,MN17,04A,Food Protection Certificate not held by supervisor of food operations.,Y,A,2018-08-30T00:00:00.000
607,41630109,GOLAN HEIGHTS,Manhattan,2553,AMSTERDAM AVENUE,10033.0,2127957842,Jewish/Kosher,2016-05-12T00:00:00.000,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,68.0,2019-11-28T06:01:01.000,Cycle Inspection / Initial Inspection,40.851609280086,-73.928323888333,112.0,10.0,26700.0,1063585.0,1021490097,MN35,05F,Insufficient or no refrigerated or hot holding equipment to keep potentially hazardous foods at required temperatures.,Y,,
