,centername,legalname,building,street,borough,zipcode,phone,permitexp,status,agerange,maximumcapacity,dc_id,programtype,facilitytype,childcaretype,bin,violationratepercent,totaleducationalworkers,averagetotaleducationalworkers,publichealthhazardviolationrate,criticalviolationrate,inspectiondate,regulationsummary,violationcategory,healthcodesubsection,violationstatus,inspectionsummaryresult,permitnumber,datepermitted,actual,url,violationavgratepercent,averagepublichealthhazardiolationrate,avgcriticalviolationrate
597,SCHOLARTECH  DAYCARE INC.,SCHOLARTECH DAYCARE INC.,9402,AVENUE L,BROOKLYN,11236,917-344-9774,2019-09-11T00:00:00.000,Expired-In Renewal,2 YEARS - 5 YEARS,22,DC33370,PRESCHOOL,GDC,Child Care - Pre School,3232688,71.4286,6,11.7988,14.2857,71.4286,2019-02-06T00:00:00.000,Child care service staff identified/acting as group teachers do not meet the required qualifications of the position.,GENERAL,47.13(d),OPEN,Compliance Inspection of Open Violations - Reinspection Required; Fines pending,96937.0,2015-09-11T00:00:00.000,Y,scholartechacademy.com,32.019,13.2274,28.4717
598,THE CHURCH ON THE HILL - REFORMED,THE CHURCH ON THE HILL - REFORMED,167-07,35 AVENUE,QUEENS,11358,718-539-0732,2021-06-30T00:00:00.000,Permitted,2 YEARS - 5 YEARS,72,DC1161,PRESCHOOL,GDC,Child Care - Pre School,4118837,28.5714,12,11.7988,28.5714,28.5714,2019-03-21T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Initial Annual Inspection - Reinspection Required; Fines pending,2323.0,2003-06-30T00:00:00.000,N,,32.019,13.2274,28.4717
599,CARDINAL MC CLOSKEY DAY CARE CENTER SITE 2,CARDINAL MC CLOSKEY SCHOOL & HOME FOR CHILDREN,899,EAST 180 STREET,BRONX,10460,718-220-3355,2020-11-04T00:00:00.000,Permitted,2 YEARS - 5 YEARS,94,DC1628,PRESCHOOL,GDC,Child Care - Pre School,2013174,60.0,9,11.7988,20.0,40.0,2019-04-30T00:00:00.000,Constant and competent supervision provided by adequate staff for children and groups of children,PUBLIC HEALTH HAZARD,47.23(a),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,4856.0,2004-11-04T00:00:00.000,N,www.cmcs.org,32.019,13.2274,28.4717
600,SUNSHINE NURSERY AND DAY CARE CENTER   I/T,CNNA INC.,580,GATES AVENUE,BROOKLYN,11221,718-452-9740,2020-07-02T00:00:00.000,Permitted,0 YEARS - 2 YEARS,17,DC20591,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,3051226,50.0,11,7.9354,25.0,37.5,2018-10-10T00:00:00.000,"Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.",GENERAL,47.33(c),CORRECTED,Initial Annual Inspection - Reinspection Not Required,8203.0,2010-07-02T00:00:00.000,Y,sunshinedaycarenyc.com,29.9035,11.1485,26.3275
601,KIDS ADVOCATE DAY CARE CENTER INC,KIDS ADVOCATE DAY CARE CENTER INC,61-54,162ND STREET,QUEENS,11365,917-908-0301,2020-05-09T00:00:00.000,Permitted,2 YEARS - 5 YEARS,22,DC25426,PRESCHOOL,GDC,Child Care - Pre School,4540015,50.0,6,11.7988,33.3333,50.0,2017-03-20T00:00:00.000,"Interior entrances and exits monitored and secure; Panic bars required on exterior entrances and exits by May 1, 2016",CRITICAL,47.41(k)(1),CORRECTED,Initial Annual Inspection - Reinspection Required,63897.0,2014-05-09T00:00:00.000,Y,,32.019,13.2274,28.4717
602,BAIS FRIEDA CHILD CARE,BAIS FRIEDA CHILD CARE CENTER INC.,1326,EAST 10TH STREET,BROOKLYN,11230,718-975-2644,2020-12-05T00:00:00.000,Permitted,2 YEARS - 5 YEARS,54,DC22324,PRESCHOOL,GDC,Child Care - Pre School,3173091,42.8571,15,11.7988,42.8571,28.5714,2017-09-07T00:00:00.000,Child care service failed to provide constant and competent supervision for children within its care.,PUBLIC HEALTH HAZARD,47.23 (a)(b),CORRECTED,Initial Annual Inspection - Reinspection Required,28638.0,2012-12-05T00:00:00.000,Y,,32.019,13.2274,28.4717
603,IMMACULATE CONCEPTION 151ST PRESCHOOL,ARCHDIOCESE OF NEW YORK-IMMACULATE CONCEPTION,378,EAST 151 STREET,BRONX,10455,718-585-4843,2115-01-23T00:00:00.000,Active,2 YEARS - 5 YEARS,0,DC1837,PRESCHOOL,SBCC,School Based Child Care,2097105,66.6667,12,7.905,33.3333,66.6667,2016-12-15T00:00:00.000,School-based child care determined to have failed to clear staff and conduct pre-employment verification. School-based program fails to take required action in response to clearance findings.,PUBLIC HEALTH HAZARD,43.13,CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,,,,,39.6886,22.3036,30.1451
604,"TOLENTINE  ZEISER  COMMUNITY LIFE CENTER, INC","TOLENTINE ZEISER COMMUNITY LIFE CENTER,INC.",2340,ANDREWS AVENUE,BRONX,10468,718-933-6935,2021-03-02T00:00:00.000,Permitted,2 YEARS - 5 YEARS,176,DC10500,PRESCHOOL,GDC,Child Care - Pre School,2094684,66.6667,22,11.7988,66.6667,66.6667,2018-03-15T00:00:00.000,Child care service fails to store dry goods in insect/rodent proof containers at time of inspection.,CRITICAL,47.61 (e),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,5795.0,2004-12-28T00:00:00.000,N,tzclc.org,32.019,13.2274,28.4717
605,"PRINCE HALL SERVICE FUND, INC.","PRINCE HALL SERVICE FUND, INC.",159-30,HARLEM RIVER DRIVE,MANHATTAN,10039,212-281-1444,2019-09-12T00:00:00.000,Expired-In Renewal,2 YEARS - 5 YEARS,30,DC3031,PRESCHOOL,GDC,Child Care - Pre School,1084184,57.1429,5,11.7988,42.8571,57.1429,2017-07-31T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Compliance Inspection of Open Violations - Previously cited violations corrected,1938.0,2003-02-12T00:00:00.000,N,,32.019,13.2274,28.4717
606,ZNAYKA ON Y INC.,ZNAYKA ON Y INC.,228,AVENUE U,BROOKLYN,11223,718-333-3401,2020-11-17T00:00:00.000,Permitted,2 YEARS - 5 YEARS,43,DC18161,PRESCHOOL,GDC,Child Care - Pre School,3192586,16.6667,8,11.7988,16.6667,16.6667,2019-09-24T00:00:00.000,At time of inspection it was determined that child care service failed to ensure staff received required training within time frames and/or failed to maintain training records.,GENERAL,47.37(b)(1),CORRECTED,Initial Annual Inspection - Passed inspection; Violations corrected at time of inspection,7929.0,2008-11-17T00:00:00.000,Y,DAYCARECENTERONU.Com,32.019,13.2274,28.4717
607,"CHABAD LUBAVITCH OF THE WEST SIDE, INC.","CHABAD LUBAVITCH OF THE WEST SIDE, INC.",166,WEST 97 STREET,MANHATTAN,10025,212-864-5010,2021-01-18T00:00:00.000,Permitted,2 YEARS - 5 YEARS,138,DC3083,PRESCHOOL,GDC,Child Care - Pre School,1079453,40.0,57,11.7988,20.0,30.0,2018-10-18T00:00:00.000,At time of inspection it was determined that child care service failed to ensure staff received required training within time frames and/or failed to maintain training records.,GENERAL,47.37(b)(1),CORRECTED,Initial Annual Inspection - Reinspection Not Required,7023.0,2004-11-30T00:00:00.000,N,www.chabadwestside.org,32.019,13.2274,28.4717
608,IBRAIN NURSERY,KWANG YA CHURCH,27-11,BAYSIDE LANE,QUEENS,11358,718-888-0958,2020-06-03T00:00:00.000,Permitted,2 YEARS - 5 YEARS,28,DC33654,PRESCHOOL,GDC,Child Care - Pre School,4111020,57.1429,3,11.7988,42.8571,42.8571,2018-05-24T00:00:00.000,At the time of inspection child care service failed to maintain a minimum of 30 square feet of space per child.,CRITICAL,47.39(b),CORRECTED,Compliance Inspection of Open Violations - Reinspection Required; Fines pending,103623.0,2016-06-03T13:06:58.000,Y,,32.019,13.2274,28.4717
609,ST. JOSEPH THE WORKER CATHOLIC ACADEMY,SAINT JOSEPH THE WORKER CATHOLIC ACADEMY,241,PROSPECT PARK WEST,BROOKLYN,11215,718-768-7629,2117-03-14T00:00:00.000,Active,3 YEARS - 5 YEARS,0,DC1718,PRESCHOOL,SBCC,School Based Child Care,3337819,66.6667,7,7.905,66.6667,66.6667,2018-09-25T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Compliance Inspection of Open Violations - Previously cited violations corrected,,,,,39.6886,22.3036,30.1451
610,"YESHIVATH KEHILATH YAKOV, INC","YESHIVATH KEHILATH YAKOV, INC",1402,40 STREET,BROOKLYN,11218,718-907-9965,2020-04-11T00:00:00.000,Permitted,2 YEARS - 5 YEARS,137,DC14723,PRESCHOOL,GDC,Child Care - Pre School,3124884,0.0,24,11.7988,0.0,0.0,2017-11-01T00:00:00.000,Child care service fails to conduct and document daily health assessment of incoming children.,GENERAL,47.27 (b),CORRECTED,Initial Annual Inspection - Reinspection Not Required,7227.0,2004-04-07T00:00:00.000,N,,32.019,13.2274,28.4717
611,"ALPHA KAPPA ALPHA SORORITY EPSILON PI OMEGA DAY CARE CENTER, INC.","ALPHA KAPPA ALPHA SORORITY EPSILON PI OMEGA CHAPTER DAY CARE CENTER, INC",144-06,ROCKAWAY BOULEVARD,QUEENS,11436,718-322-6242,2019-12-21T00:00:00.000,Permitted,2 YEARS - 5 YEARS,95,DC2452,PRESCHOOL,GDC,Child Care - Pre School,4261925,100.0,14,11.7988,33.3333,100.0,2017-02-17T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Monitoring Inspection Non-Routine - Passed inspection with no violations,5005.0,2003-11-12T00:00:00.000,N,,32.019,13.2274,28.4717
612,MOST HOLY REDEEMER CATHOLIC ACADEMY,BROOKLYN ARCHDIOCES,136-58,41 AVENUE,QUEENS,11355,718-961-0246,2115-01-23T00:00:00.000,Active,3 YEARS - 5 YEARS,0,DC2494,PRESCHOOL,SBCC,School Based Child Care,4443827,50.0,19,7.905,50.0,0.0,2019-02-28T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection,,,,,39.6886,22.3036,30.1451
613,"THE HAITIAN-AMERICAN UNITED FOR PROGRESS, INC.","THE HAITIAN-AMERICANS UNITED FOR PROGRESS, INC.",197-25,HILLSIDE AVENUE,QUEENS,11423,718-749-5865,2021-08-31T00:00:00.000,Permitted,2 YEARS - 5 YEARS,20,DC33175,PRESCHOOL,GDC,Child Care - Pre School,4224338,60.0,3,11.7988,40.0,60.0,2018-01-30T00:00:00.000,"Staff failed to obtain proof of immunization; Except for exempt staff, required staff immunizations were not submitted to child care service; records not confidential.",GENERAL,47.33 (c),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,95917.0,2015-08-31T00:00:00.000,Y,www.HAUPINC.ORG,32.019,13.2274,28.4717
614,"B'ABOVE WORLDWIDE INSTITUTE, INC.","B'ABOVE WORLDWIDE INSTITUTE, INC.",1523,58TH STREET,BROOKLYN,11219,718-288-9546,2020-08-17T00:00:00.000,Permitted,0 YEARS - 2 YEARS,71,DC31694,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,3131136,50.0,16,7.9354,37.5,25.0,2018-01-24T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Initial Annual Inspection - Passed inspection with no violations,103771.0,2016-08-17T15:47:04.000,Y,,29.9035,11.1485,26.3275
615,CORLEARS SCHOOL,CORLEARS SCHOOL,324,WEST 15 STREET,MANHATTAN,10011,212-741-2800,2019-11-19T00:00:00.000,Expired-In Renewal,0 YEARS - 2 YEARS,24,DC32659,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,1080380,28.5714,7,7.9354,14.2857,28.5714,2017-01-05T00:00:00.000,Child care service providing care for infant/toddlers and/or night care failed to have staff complete SIDS and Shaken Baby identification and prevention training.,CRITICAL,47.37 (a)(2),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,100197.0,2015-11-19T00:00:00.000,Y,WWW.CORLEARSSCHOOL.ORG,29.9035,11.1485,26.3275
616,CORLEARS SCHOOL,CORLEARS SCHOOL,324,WEST 15 STREET,MANHATTAN,10011,212-741-2800,2019-11-19T00:00:00.000,Expired-In Renewal,0 YEARS - 2 YEARS,24,DC32659,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,1080380,28.5714,7,7.9354,14.2857,28.5714,2017-01-05T00:00:00.000,Child care service providing care for infant/toddlers and/or night care failed to have staff complete SIDS and Shaken Baby identification and prevention training.,CRITICAL,47.37 (a)(2),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,100197.0,2015-11-19T00:00:00.000,Y,WWW.CORLEARSSCHOOL.ORG,29.9035,11.1485,26.3275
617,CORLEARS SCHOOL,CORLEARS SCHOOL,324,WEST 15 STREET,MANHATTAN,10011,212-741-2800,2019-11-19T00:00:00.000,Expired-In Renewal,0 YEARS - 2 YEARS,24,DC32659,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,1080380,28.5714,7,7.9354,14.2857,28.5714,2017-01-05T00:00:00.000,Child care service providing care for infant/toddlers and/or night care failed to have staff complete SIDS and Shaken Baby identification and prevention training.,CRITICAL,47.37 (a)(2),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,100197.0,2015-11-19T00:00:00.000,Y,WWW.CORLEARSSCHOOL.ORG,29.9035,11.1485,26.3275
618,WELLSPRING UPK,WELLSPRING ELEMENTARY-NYC MUSLIM CENTER,90-20,191 STREET,QUEENS,11423,718-721-3523,2115-01-23T00:00:00.000,Active,3 YEARS - 5 YEARS,72,DC25295,PRESCHOOL,SBCC,School Based Child Care,4438804,66.6667,3,7.905,66.6667,66.6667,2017-05-25T00:00:00.000,All staff do not have required immunizations certified by a health care provider; record not available for inspection,GENERAL,43.11 (c),CORRECTED,Compliance Inspection of Open Violations - Reinspection Required; Fines pending,,,,,39.6886,22.3036,30.1451
619,LAVELLE SCHOOL FOR THE BLIND,LAVELLE SCHOOL FOR THE BLIND,3830,PAULDING AVENUE,BRONX,10469,718-882-1212,2021-06-26T00:00:00.000,Permitted,2 YEARS - 5 YEARS,48,DC2087,PRESCHOOL,GDC,Child Care - Pre School,2097396,60.0,11,11.7988,60.0,40.0,2017-12-07T00:00:00.000,At time of inspection hallways and other means of egress were observed obstructed and impassable.,PUBLIC HEALTH HAZARD,47.41 (f),CORRECTED,Initial Annual Inspection - Reinspection Required; Fines pending,7139.0,2003-06-12T00:00:00.000,N,,32.019,13.2274,28.4717
620,THE TRUE DELIVERANCE CHURCH OF OUR LORD AND SAVIOUR JESUS CHRIST,TRUE DELIVERANCE CHURCH OF OUR LORD& SAVIOUR JESUS CHRIST,188-15,TURIN DRIVE,QUEENS,11412,718-978-0601,2020-06-25T00:00:00.000,Permitted,2 YEARS - 5 YEARS,24,DC2291,PRESCHOOL,GDC,Child Care - Pre School,4541679,16.6667,2,11.7988,0.0,16.6667,2018-09-11T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Initial Annual Inspection - Passed inspection with no violations,6817.0,1999-08-27T00:00:00.000,Y,,32.019,13.2274,28.4717
621,HABITOT,HABITOT E S  L L C,3480,THIRD AVENUE,BRONX,10456,718-484-8777,2021-10-11T00:00:00.000,Permitted,0 YEARS - 2 YEARS,52,DC21622,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,2118328,57.1429,7,7.9354,42.8571,42.8571,2019-02-12T00:00:00.000,Infant Toddler Teacher qualification documents not submitted to approved agent for review; documents not available upon request,GENERAL,47.15,CORRECTED,Monitoring Inspection Non-Routine - Reinspection Required; Fines pending,8389.0,2011-10-11T00:00:00.000,Y,,29.9035,11.1485,26.3275
622,SAN JOSE NURSERY,"CONGREGATION OF THE MOTHERS OF THE HELPLESS, INC.",432,WEST 20 STREET,MANHATTAN,10011,212-929-0839,2021-09-18T00:00:00.000,Permitted,0 YEARS - 2 YEARS,20,DC2279,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,1080367,25.0,4,7.9354,0.0,25.0,2019-07-11T00:00:00.000,At time of inspection it was determined that child care service failed to ensure staff received required training within time frames and/or failed to maintain training records.,GENERAL,47.37(b)(1),CORRECTED,Initial Annual Inspection - Reinspection Not Required,6880.0,2004-03-11T00:00:00.000,N,,29.9035,11.1485,26.3275
623,SAN JOSE NURSERY,"CONGREGATION OF THE MOTHERS OF THE HELPLESS, INC.",432,WEST 20 STREET,MANHATTAN,10011,212-929-0839,2021-09-18T00:00:00.000,Permitted,0 YEARS - 2 YEARS,20,DC2279,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,1080367,25.0,4,7.9354,0.0,25.0,2019-07-11T00:00:00.000,At time of inspection it was determined that child care service failed to ensure staff received required training within time frames and/or failed to maintain training records.,GENERAL,47.37(b)(1),CORRECTED,Initial Annual Inspection - Reinspection Not Required,6880.0,2004-03-11T00:00:00.000,N,,29.9035,11.1485,26.3275
624,SAN JOSE NURSERY,"CONGREGATION OF THE MOTHERS OF THE HELPLESS, INC.",432,WEST 20 STREET,MANHATTAN,10011,212-929-0839,2021-09-18T00:00:00.000,Permitted,0 YEARS - 2 YEARS,20,DC2279,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,1080367,25.0,4,7.9354,0.0,25.0,2019-07-11T00:00:00.000,At time of inspection it was determined that child care service failed to ensure staff received required training within time frames and/or failed to maintain training records.,GENERAL,47.37(b)(1),CORRECTED,Initial Annual Inspection - Reinspection Not Required,6880.0,2004-03-11T00:00:00.000,N,,29.9035,11.1485,26.3275
625,"SUNSHINE LEARNING CENTER,INC.","SUNSHINE LEARNING CENTER,INC.",201-06,LINDEN BLVD.,QUEENS,11412,718-525-2154,2021-01-28T00:00:00.000,Permitted,0 YEARS - 2 YEARS,20,DC19186,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,4271964,0.0,4,7.9354,0.0,0.0,2019-10-30T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Initial Annual Inspection - Passed inspection with no violations,7994.0,2009-01-29T00:00:00.000,Y,,29.9035,11.1485,26.3275
626,I,GAN YISROEL,3909,15 AVENUE,BROOKLYN,11218,718-853-9853,2115-01-23T00:00:00.000,Active,2 YEARS - 5 YEARS,0,DC12135,PRESCHOOL,SBCC,School Based Child Care,3125790,50.0,0,7.905,0.0,50.0,2018-12-11T00:00:00.000,All staff who will have unsupervised contact with children has undergone child abuse and criminal justice screening and reference checks,GENERAL,43.13(a),OPEN,Compliance Inspection of Open Violations - Reinspection Not Required,,,,,39.6886,22.3036,30.1451
627,FAMILY HEALTH CENTERS AT NYU LANGONE,"SUNSET PARK HEALTH COUNCIL, INC.",343,WARREN STREET,BROOKLYN,11201,718-237-9578,2019-12-21T00:00:00.000,Permitted,2 YEARS - 5 YEARS,60,DC142,PRESCHOOL,GDC,Child Care - Pre School,3006144,28.5714,8,11.7988,0.0,28.5714,2018-12-27T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Monitoring Inspection Non-Routine - Passed inspection with no violations,4208.0,2003-12-18T00:00:00.000,N,LFHC.org,32.019,13.2274,28.4717
628,THE LEARNING EXPERIENCE,"MV 1975, LLC",339,Greene Avenue,BROOKLYN,11238,917-833-2863,2021-01-15T00:00:00.000,Permitted,2 YEARS - 5 YEARS,111,DC36858,PRESCHOOL,GDC,Child Care - Pre School,3396753,0.0,8,11.7988,0.0,0.0,2019-04-17T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Initial Annual Inspection - Passed inspection with no violations,104712.0,2019-01-15T12:50:17.000,Y,,32.019,13.2274,28.4717
629,BEGINNING STEPS DAY CARE,"BEGINNING STEPS INFANT DAY CARE, LLC.",21,SNYDER AVENUE,BROOKLYN,11226,718-940-7700,2020-05-19T00:00:00.000,Permitted,0 YEARS - 2 YEARS,40,DC25731,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,3117220,66.6667,12,7.9354,16.6667,66.6667,2019-09-27T00:00:00.000,At time of inspection it was determined that child care service allows staff to perform their duties that are not healthy or are incapable of carrying out their duties. Staff medical clearances are not maintained by child care service.,GENERAL,47.33(b),OPEN,,64597.0,2014-05-19T00:00:00.000,Y,,29.9035,11.1485,26.3275
630,THE WASHINGTON MARKET SCHOOL,THE WASHINGTON MARKET SCHOOL,55,HUDSON STREET,MANHATTAN,10013,212-233-2176,2020-08-25T00:00:00.000,Permitted,2 YEARS - 5 YEARS,143,DC2225,PRESCHOOL,GDC,Child Care - Pre School,1001544,16.6667,23,11.7988,16.6667,16.6667,2019-09-27T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Initial Annual Inspection - Passed inspection with no violations,5879.0,2004-07-06T00:00:00.000,N,thewashintonmarketschool.org,32.019,13.2274,28.4717
631,BUMBLEBEES-R-US INC.,BUMBLEBEES-R-US INC.,2734,VICTORY BLVD.,STATEN ISLAND,10314,718-494-4448,2019-12-07T00:00:00.000,Permitted,0 YEARS - 2 YEARS,18,DC20489,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,5035098,33.3333,10,7.9354,16.6667,16.6667,2019-11-26T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Monitoring Inspection Non-Routine - Passed inspection with no violations,8097.0,2009-12-07T00:00:00.000,Y,www.bumblebees-r-us.com,29.9035,11.1485,26.3275
632,"BRONX HOUSE, INC.","BRONX HOUSE, INC.",2222,WALLACE AVENUE,BRONX,10467,718-653-1044,2020-10-23T00:00:00.000,Permitted,2 YEARS - 5 YEARS,72,DC608,PRESCHOOL,GDC,Child Care - Pre School,2093364,100.0,8,11.7988,25.0,100.0,2019-03-14T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Monitoring Inspection Non-Routine - Passed inspection with no violations,1356.0,2004-06-03T00:00:00.000,N,bronxhouse.org,32.019,13.2274,28.4717
633,SILVER LAKE HEAD START II (INFANT/TODDLER),YELED V'YALDA EARLY CHILDHOOD CENTER INC.,20,PARK HILL CIRCLE,STATEN ISLAND,10304,718-720-0090,2021-05-25T00:00:00.000,Permitted,0 YEARS - 2 YEARS,8,DC1113,INFANT TODDLER,GDC,Child Care - Infants/Toddlers,5043182,0.0,3,7.9354,0.0,0.0,2018-09-13T00:00:00.000,There were no new violations observed at the time of this inspection/visit.,,,N/A,Monitoring Inspection Non-Routine - Passed inspection with no violations,7229.0,2005-04-06T00:00:00.000,N,www.yeled.org,29.9035,11.1485,26.3275
