,cusip_number,sedol_number,local_currency_code,trade_country_name,security_name,security_description,maturity_date,interest_rate,original_face,shares_par_value,base_market_value,base_total_cost,base_unrealized_gain_loss,base_accrued_interest,local_market_value,local_total_cost_amount,local_unrealized_gain_loss,local_accrued_interest,period_end_date,asset_class,investment_type_name,major_industry_name,minor_industry_name,direct_group_trust_holding,moody_s_quality_rating,s_and_p_quality_rating
552,'37045VAD2,'BP9DLY5,USD,UNITED STATES OF AMERICA (THE),GENERAL MOTORS CO,3.5%   02 Oct 2018,2018-10-02T00:00:00.000,3.5,0.0,1340000.0,1363530.4,1340000.0,23530.4,11594.72,1363530.4,1340000.0,23530.4,11594.72,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa3,BBB
553,'53079EBF0,'BPY9D97,USD,UNITED STATES OF AMERICA (THE),LIBERTY MUTUAL GROUP INC,4.85%   01 Aug 2044,2044-08-01T00:00:00.000,4.85,0.0,7700000.0,8261407.0,7694082.36,567324.64,155604.17,8261407.0,7694082.36,567324.64,155604.17,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa2,BBB
554,'30212PAJ4,'BQ1RGH0,USD,UNITED STATES OF AMERICA (THE),EXPEDIA INC,4.5%   15 Aug 2024,2024-08-15T00:00:00.000,4.5,0.0,4065000.0,4277802.75,4053876.0,223926.75,69105.0,4277802.75,4053876.0,223926.75,69105.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Ba1,BBB-
555,'06051GFH7,'BQK7V65,USD,UNITED STATES OF AMERICA (THE),BANK OF AMERICA CORP,4.2%   26 Aug 2024,2024-08-26T00:00:00.000,4.2,0.0,6960000.0,7225176.0,6984205.8,240970.2,101500.0,7225176.0,6984205.8,240970.2,101500.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa3,BBB
556,'02376XAA7,'BQQPG02,USD,UNITED STATES OF AMERICA (THE),AMER AIRLN 14 1 B PTT,4.375%   01 Apr 2024,2024-04-01T00:00:00.000,4.375,0.0,747947.98,763841.87,747947.98,15893.89,8180.68,763841.87,747947.98,15893.89,8180.68,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,,BBB
557,'6174467Y9,'BQSC344,USD,UNITED STATES OF AMERICA (THE),MORGAN STANLEY,4.35%   08 Sep 2026,2026-09-08T00:00:00.000,4.35,0.0,5780000.0,6009119.2,5821208.3,187910.9,78921.09,6009119.2,5821208.3,187910.9,78921.09,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa2,BBB-
558,'571748AX0,'BQQLW91,USD,UNITED STATES OF AMERICA (THE),MARSH + MCLENNAN COS INC,3.5%   10 Mar 2025,2025-03-10T00:00:00.000,3.5,0.0,3310000.0,3397218.5,3297322.7,99895.8,35720.42,3397218.5,3297322.7,99895.8,35720.42,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa1,A-
559,'05578QAD5,'BQRX1R7,USD,UNITED STATES OF AMERICA (THE),BPCE SA,4.5%   15 Mar 2025,2025-03-15T00:00:00.000,4.5,0.0,6230000.0,6403879.3,6196065.3,207814.0,82547.5,6403879.3,6196065.3,207814.0,82547.5,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,OTHER YANKEE,Direct,Baa3,
560,'032095AE1,'BYZ2V05,USD,UNITED STATES OF AMERICA (THE),AMPHENOL CORP,3.125%   15 Sep 2021,2021-09-15T00:00:00.000,3.125,0.0,5345000.0,5469271.25,5340296.4,128974.85,49181.42,5469271.25,5340296.4,128974.85,49181.42,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa1,BBB+
561,'92936MAF4,'BRF15K1,USD,UNITED STATES OF AMERICA (THE),WPP FINANCE 2010,3.75%   19 Sep 2024,2024-09-19T00:00:00.000,3.75,0.0,7770000.0,7959898.8,7616853.3,343045.5,82556.25,7959898.8,7616853.3,343045.5,82556.25,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,OTHER YANKEE,Direct,Baa2,BBB
562,'444859BE1,'BQZJCM9,USD,UNITED STATES OF AMERICA (THE),HUMANA INC,4.95%   01 Oct 2044,2044-10-01T00:00:00.000,4.95,0.0,12905000.0,14492960.25,13295796.6,1197163.65,159699.38,14492960.25,13295796.6,1197163.65,159699.38,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa3,BBB+
563,'30219GAP3,'BD8NZ06,USD,UNITED STATES OF AMERICA (THE),EXPRESS SCRIPTS HOLDING,4.8%   15 Jul 2046,2046-07-15T00:00:00.000,4.8,0.0,2420000.0,2461551.4,2415765.0,45786.4,53562.67,2461551.4,2415765.0,45786.4,53562.67,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa2,BBB+
564,'30219GAN8,'BZ5YJW6,USD,UNITED STATES OF AMERICA (THE),EXPRESS SCRIPTS HOLDING,3.4%   01 Mar 2027,2027-03-01T00:00:00.000,3.4,0.0,6700000.0,6466371.0,6697253.0,-230882.0,75933.33,6466371.0,6697253.0,-230882.0,75933.33,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa2,BBB+
565,'225433AK7,'BZ775N6,USD,UNITED STATES OF AMERICA (THE),CRED SUIS GP FUN LTD,3.125%   10 Dec 2020,2020-12-10T00:00:00.000,3.125,0.0,8450000.0,8608944.5,8434114.0,174830.5,15403.65,8608944.5,8434114.0,174830.5,15403.65,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,OTHER YANKEE,Direct,Baa2,BBB+
566,'88167AAE1,'BD3GT31,USD,UNITED STATES OF AMERICA (THE),TEVA PHARMACEUTICALS NE,3.15%   01 Oct 2026,2026-10-01T00:00:00.000,3.15,0.0,2905000.0,2758820.4,2673414.77,85405.63,22876.9,2758820.4,2673414.77,85405.63,22876.9,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,OTHER YANKEE,Direct,Baa2,BBB
567,'88167AAC5,'BD3GP11,USD,UNITED STATES OF AMERICA (THE),TEVA PHARMACEUTICALS NE,2.2%   21 Jul 2021,2021-07-21T00:00:00.000,2.2,0.0,3265000.0,3205119.9,3196736.8,8383.1,31924.44,3205119.9,3196736.8,8383.1,31924.44,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,OTHER YANKEE,Direct,Baa2,BBB
568,'88167AAD3,'BD3GP22,USD,UNITED STATES OF AMERICA (THE),TEVA PHARMACEUTICALS NE,2.8%   21 Jul 2023,2023-07-21T00:00:00.000,2.8,0.0,3805000.0,3700933.25,3792291.3,-91358.05,47351.11,3700933.25,3792291.3,-91358.05,47351.11,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,OTHER YANKEE,Direct,Baa2,BBB
569,'61761J3R8,'BYV6G28,USD,UNITED STATES OF AMERICA (THE),MORGAN STANLEY,3.125%   27 Jul 2026,2026-07-27T00:00:00.000,3.125,0.0,2565000.0,2493821.25,2494154.7,-333.45,34289.07,2493821.25,2494154.7,-333.45,34289.07,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,A3,BBB+
570,'256746AB4,'BD89SC7,USD,UNITED STATES OF AMERICA (THE),DOLLAR TREE INC,5.75%   01 Mar 2023,2023-03-01T00:00:00.000,5.75,0.0,2915000.0,3076199.5,3097187.5,-20988.0,55870.84,3076199.5,3097187.5,-20988.0,55870.84,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Ba2,BB
571,'26441CAT2,'BD381P3,USD,UNITED STATES OF AMERICA (THE),DUKE ENERGY CORP,3.75%   01 Sep 2046,2046-09-01T00:00:00.000,3.75,0.0,4020000.0,3818919.6,4017748.8,-198829.2,50250.0,3818919.6,4017748.8,-198829.2,50250.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,ELECTRIC/GAS,Direct,Baa1,BBB+
572,'980236AN3,'BD5NDT4,USD,UNITED STATES OF AMERICA (THE),WOODSIDE FINANCE LTD,3.7%   15 Sep 2026,2026-09-15T00:00:00.000,3.7,0.0,2469000.0,2431174.92,2459449.26,-28274.34,26898.38,2431174.92,2459449.26,-28274.34,26898.38,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,OTHER YANKEE,Direct,Baa1,BBB+
573,'891160MJ9,'BD302X4,USD,UNITED STATES OF AMERICA (THE),TORONTO DOMINION BANK,1%   15 Sep 2031,2031-09-15T00:00:00.000,3.625,0.0,1670000.0,1656940.6,1667077.5,-10136.9,17824.94,1656940.6,1667077.5,-10136.9,17824.94,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,CANADIAN,Direct,A3,A-
574,'78403DAG5,'BRJ6JC2,USD,UNITED STATES OF AMERICA (THE),SBA TOWER TRUST,2.898%   15 Oct 2044,2044-10-15T00:00:00.000,2.898,6675000.0,6675000.0,6710161.9,6675000.0,35161.9,8597.4,6710161.9,6675000.0,35161.9,8597.4,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,A2,
575,'952845AE5,'BRJ9TD2,USD,UNITED STATES OF AMERICA (THE),WEST FRASER TIMBER CO,4.35%   15 Oct 2024,2024-10-15T00:00:00.000,4.35,0.0,7295000.0,7046021.65,7295000.0,-248978.35,66992.42,7046021.65,7295000.0,-248978.35,66992.42,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,CANADIAN,Direct,Baa3,BBB-
576,'46186RAA7,'BTLX1V8,USD,UNITED STATES OF AMERICA (THE),INVISTA FINANCE LLC,4.25%   15 Oct 2019,2019-10-15T00:00:00.000,4.25,0.0,3495000.0,3600549.0,3495000.0,105549.0,31357.92,3600549.0,3495000.0,105549.0,31357.92,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Ba1,BBB-
577,'681919BA3,'BRYFY85,USD,UNITED STATES OF AMERICA (THE),OMNICOM GROUP INC,3.65%   01 Nov 2024,2024-11-01T00:00:00.000,3.65,0.0,3125000.0,3204625.0,3167611.6,37013.4,19010.42,3204625.0,3167611.6,37013.4,19010.42,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa1,BBB+
578,'254709AK4,'BSHZYF6,USD,UNITED STATES OF AMERICA (THE),DISCOVER FINANCIAL SVS,3.95%   06 Nov 2024,2024-11-06T00:00:00.000,3.95,0.0,6975000.0,7083042.75,7001969.5,81073.25,42092.18,7083042.75,7001969.5,81073.25,42092.18,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Ba1,BBB-
579,'31847RAF9,'BSKLJL2,USD,UNITED STATES OF AMERICA (THE),FIRST AMERICAN FINANCIAL,4.6%   15 Nov 2024,2024-11-15T00:00:00.000,4.6,0.0,6850000.0,7006454.0,6956227.64,50226.36,40262.78,7006454.0,6956227.64,50226.36,40262.78,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa3,BBB-
580,'096630AD0,'BZ97040,USD,UNITED STATES OF AMERICA (THE),BOARDWALK PIPELINES LP,4.95%   15 Dec 2024,2024-12-15T00:00:00.000,4.95,0.0,3470000.0,3676048.6,3429054.0,246994.6,7634.0,3676048.6,3429054.0,246994.6,7634.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa3,BBB-
581,'075887BF5,'BTDD0Y2,USD,UNITED STATES OF AMERICA (THE),BECTON DICKINSON AND CO,3.734%   15 Dec 2024,2024-12-15T00:00:00.000,3.734,0.0,1170000.0,1189176.3,1181375.8,7800.5,1941.68,1189176.3,1181375.8,7800.5,1941.68,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa2,BBB+
582,'573284AN6,'BTN1ZV8,USD,UNITED STATES OF AMERICA (THE),MARTIN MARIETTA MATERIAL,4.25%   02 Jul 2024,2024-07-02T00:00:00.000,4.25,0.0,6360000.0,6674438.4,6398619.8,275818.6,134399.17,6674438.4,6398619.8,275818.6,134399.17,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa3,BBB+
583,'11120VAA1,'BVDPV49,USD,UNITED STATES OF AMERICA (THE),BRIXMOR OPERATING PART,3.85%   01 Feb 2025,2025-02-01T00:00:00.000,3.85,0.0,4730000.0,4667895.1,4704262.85,-36367.75,75877.08,4667895.1,4704262.85,-36367.75,75877.08,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa3,BBB-
584,'233046AD3,'BVFD4M0,USD,UNITED STATES OF AMERICA (THE),DB MASTER FINANCE LLC,3.98%   20 Feb 2045,2045-02-20T00:00:00.000,3.98,5945000.0,5811237.5,5958494.26,5811237.5,147256.76,26341.05,5958494.26,5811237.5,147256.76,26341.05,2017-06-30T00:00:00.000,FIXED INCOME,OTHER ASSET BACKED,ASSET BACKED,OTHER ASSET BACKED,Direct,,BBB
585,'361448AW3,'BVFB424,USD,UNITED STATES OF AMERICA (THE),GATX CORP,3.25%   30 Mar 2025,2025-03-30T00:00:00.000,3.25,0.0,6415000.0,6275922.8,6320571.3,-44648.5,52701.01,6275922.8,6320571.3,-44648.5,52701.01,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa2,BBB
586,'361448AX1,'BVFB5C1,USD,UNITED STATES OF AMERICA (THE),GATX CORP,4.5%   30 Mar 2045,2045-03-30T00:00:00.000,4.5,0.0,3005000.0,2830770.1,2996826.4,-166056.3,34181.88,2830770.1,2996826.4,-166056.3,34181.88,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa2,BBB
587,'539830BC2,'BVYVQ29,USD,UNITED STATES OF AMERICA (THE),LOCKHEED MARTIN CORP,3.6%   01 Mar 2035,2035-03-01T00:00:00.000,3.6,0.0,2255000.0,2224985.95,2235561.9,-10575.95,27060.0,2224985.95,2235561.9,-10575.95,27060.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa1,BBB+
588,'120568AW0,'BZ1MVZ1,USD,UNITED STATES OF AMERICA (THE),BUNGE LTD FINANCE CORP,3.5%   24 Nov 2020,2020-11-24T00:00:00.000,3.5,0.0,5800000.0,5946218.0,5795012.0,151206.0,20863.89,5946218.0,5795012.0,151206.0,20863.89,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa2,BBB
589,'49338LAD5,'BYSXJ67,USD,UNITED STATES OF AMERICA (THE),KEYSIGHT TECHNOLOGIES,3.3%   30 Oct 2019,2019-10-30T00:00:00.000,3.3,0.0,8650000.0,8810890.0,8651541.54,159348.46,48367.92,8810890.0,8651541.54,159348.46,48367.92,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa3,BBB-
590,'ACI0H8HN1,'BYRY4T9,USD,IRELAND,AERCAP IRELAND CAP/GLOBA,4.625%   01 Jul 2022,2022-07-01T00:00:00.000,4.625,0.0,690000.0,739493.7,729962.9,9530.8,0.0,739493.7,729962.9,9530.8,0.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,OTHER YANKEE,Direct,Baa3,BBB-
591,'776743AB2,'BZ6F854,USD,UNITED STATES OF AMERICA (THE),ROPER TECHNOLOGIES INC,3.85%   15 Dec 2025,2025-12-15T00:00:00.000,3.85,0.0,2800000.0,2882852.0,2795352.0,87500.0,4791.11,2882852.0,2795352.0,87500.0,4791.11,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa3,BBB
592,'834423AB1,'BZ4SY57,USD,UNITED STATES OF AMERICA (THE),SOLVAY FINANCE (AMERICA),4.45%   03 Dec 2025,2025-12-03T00:00:00.000,4.45,0.0,2211000.0,2353056.75,2340219.04,12837.71,7652.52,2353056.75,2340219.04,12837.71,7652.52,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa2,BBB
593,'834423AA3,'BZ4SY35,USD,UNITED STATES OF AMERICA (THE),SOLVAY FINANCE (AMERICA),3.4%   03 Dec 2020,2020-12-03T00:00:00.000,3.4,0.0,4304000.0,4441125.44,4303397.44,137728.0,11381.69,4441125.44,4303397.44,137728.0,11381.69,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa2,BBB
594,'92826CAE2,'BYPHG16,USD,UNITED STATES OF AMERICA (THE),VISA INC,4.15%   14 Dec 2035,2035-12-14T00:00:00.000,4.15,0.0,10750000.0,11647195.0,10735487.5,911707.5,21067.01,11647195.0,10735487.5,911707.5,21067.01,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,A1,A+
595,'80281LAD7,'BD0SY57,USD,UNITED STATES OF AMERICA (THE),SANTANDER UK GROUP HLDGS,3.125%   08 Jan 2021,2021-01-08T00:00:00.000,3.125,0.0,4925000.0,4999761.5,4920025.75,79735.75,73960.5,4999761.5,4920025.75,79735.75,73960.5,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,OTHER YANKEE,Direct,Baa1,BBB
596,'26875PAP6,'BYV01X6,USD,UNITED STATES OF AMERICA (THE),EOG RESOURCES INC,4.15%   15 Jan 2026,2026-01-15T00:00:00.000,4.15,0.0,6105000.0,6414401.4,6376934.35,37467.05,116825.95,6414401.4,6376934.35,37467.05,116825.95,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,ELECTRIC/GAS,Direct,Baa1,BBB+
597,'22822VAB7,'BD5BSN7,USD,UNITED STATES OF AMERICA (THE),CROWN CASTLE INTL CORP,4.45%   15 Feb 2026,2026-02-15T00:00:00.000,4.45,0.0,8490000.0,9017823.3,8493034.91,524788.39,142726.34,9017823.3,8493034.91,524788.39,142726.34,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa3,BBB-
598,'912810RQ3,'BZ56WT0,USD,UNITED STATES OF AMERICA (THE),US TREASURY N/B,2.5%   15 Feb 2046,2046-02-15T00:00:00.000,2.5,0.0,14145000.0,13165883.1,13982167.0,-816283.9,132853.59,13165883.1,13982167.0,-816283.9,132853.59,2017-06-30T00:00:00.000,FIXED INCOME,GOVERNMENT ISSUES,US TREASURY,TREASURY BOND,Direct,Aaa,
599,'026874DG9,'BYZ7360,USD,UNITED STATES OF AMERICA (THE),AMERICAN INTL GROUP,3.3%   01 Mar 2021,2021-03-01T00:00:00.000,3.3,0.0,8610000.0,8858226.3,8602078.8,256147.5,94710.0,8858226.3,8602078.8,256147.5,94710.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa1,BBB+
600,'67103HAE7,'BDCP9W8,USD,UNITED STATES OF AMERICA (THE),O REILLY AUTOMOTIVE INC,3.55%   15 Mar 2026,2026-03-15T00:00:00.000,3.55,0.0,3495000.0,3518975.7,3489128.4,29847.3,36532.46,3518975.7,3489128.4,29847.3,36532.46,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa1,BBB+
601,'172967KJ9,'BZ57VQ3,USD,UNITED STATES OF AMERICA (THE),CITIGROUP INC,4.6%   09 Mar 2026,2026-03-09T00:00:00.000,4.6,0.0,6210000.0,6516401.4,6197704.2,318697.2,88872.0,6516401.4,6197704.2,318697.2,88872.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa3,BBB
602,'71429MAB1,'BDB49P9,USD,UNITED STATES OF AMERICA (THE),PERRIGO FINANCE UNLIMITE,4.375%   15 Mar 2026,2026-03-15T00:00:00.000,4.375,0.0,1039000.0,1071562.26,1047337.24,24225.02,11481.82,1071562.26,1047337.24,24225.02,11481.82,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,OTHER YANKEE,Direct,Baa3,BBB-
603,'89641UAD3,'BDFXRG9,USD,UNITED STATES OF AMERICA (THE),TRINITY ACQUISITION PLC,3.5%   15 Sep 2021,2021-09-15T00:00:00.000,3.5,0.0,2230000.0,2283586.9,2227145.6,56441.3,22981.39,2283586.9,2227145.6,56441.3,22981.39,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,OTHER YANKEE,Direct,Baa3,BBB
604,'651229AX4,'BD3J3G1,USD,UNITED STATES OF AMERICA (THE),NEWELL BRANDS INC,5.375%   01 Apr 2036,2036-04-01T00:00:00.000,5.375,0.0,3085000.0,3565612.15,3085000.0,480612.15,41454.68,3565612.15,3085000.0,480612.15,41454.68,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa3,BBB-
605,'29717PAQ0,'BYPJNX3,USD,UNITED STATES OF AMERICA (THE),ESSEX PORTFOLIO LP,3.375%   15 Apr 2026,2026-04-15T00:00:00.000,3.375,0.0,6945000.0,6811239.3,6902357.7,-91118.4,49483.13,6811239.3,6902357.7,-91118.4,49483.13,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa1,BBB+
606,'91529YAM8,'BD8BSD4,USD,UNITED STATES OF AMERICA (THE),UNUM GROUP,3%   15 May 2021,2021-05-15T00:00:00.000,3.0,0.0,1650000.0,1665724.5,1646403.0,19321.5,6325.0,1665724.5,1646403.0,19321.5,6325.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa2,BBB
607,'07177MAB9,'BYN15Z7,USD,UNITED STATES OF AMERICA (THE),BAXALTA INC,4%   23 Jun 2025,2025-06-23T00:00:00.000,4.0,0.0,5795000.0,6044242.95,5994174.15,50068.8,5151.11,6044242.95,5994174.15,50068.8,5151.11,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa3,BBB-
608,'198280AF6,'BYY9FJ4,USD,UNITED STATES OF AMERICA (THE),COLUMBIA PIPELINE GROUP,4.5%   01 Jun 2025,2025-06-01T00:00:00.000,4.5,0.0,4385000.0,4667788.65,4378290.95,289497.7,16443.75,4667788.65,4378290.95,289497.7,16443.75,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,ELECTRIC/GAS,Direct,Baa2,NR
609,'608190AJ3,'B953BY7,USD,UNITED STATES OF AMERICA (THE),MOHAWK INDUSTRIES INC,3.85%   01 Feb 2023,2023-02-01T00:00:00.000,3.85,0.0,3350000.0,3458808.0,3389743.85,69064.15,53739.58,3458808.0,3389743.85,69064.15,53739.58,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa1,BBB+
610,'747262AH6,'B8P3TR9,USD,UNITED STATES OF AMERICA (THE),QVC INC,5.125%   02 Jul 2022,2022-07-02T00:00:00.000,5.125,0.0,2925000.0,3092602.5,3103873.85,-11271.35,74536.72,3092602.5,3103873.85,-11271.35,74536.72,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Ba2,BBB-
611,'042735BC3,'B83D6X6,USD,UNITED STATES OF AMERICA (THE),ARROW ELECTRONICS INC,4.5%   01 Mar 2023,2023-03-01T00:00:00.000,4.5,0.0,3400000.0,3596010.0,3447636.1,148373.9,51000.0,3596010.0,3447636.1,148373.9,51000.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa3,BBB-
612,'61746BDJ2,'B98DXJ3,USD,UNITED STATES OF AMERICA (THE),MORGAN STANLEY,3.75%   25 Feb 2023,2023-02-25T00:00:00.000,3.75,0.0,3095000.0,3218211.95,3275469.45,-57257.5,40621.87,3218211.95,3275469.45,-57257.5,40621.87,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,A3,BBB+
613,'144285AK9,'B9J9PX8,USD,UNITED STATES OF AMERICA (THE),CARPENTER TECHNOLOGY,4.45%   01 Mar 2023,2023-03-01T00:00:00.000,4.45,0.0,1440000.0,1465934.4,1437796.8,28137.6,21360.0,1465934.4,1437796.8,28137.6,21360.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Ba2,BBB-
614,'421946AH7,'B8VVMY5,USD,UNITED STATES OF AMERICA (THE),HEALTHCARE REALTY TRUST,3.75%   15 Apr 2023,2023-04-15T00:00:00.000,3.75,0.0,2620000.0,2665116.4,2598489.8,66626.6,20741.67,2665116.4,2598489.8,66626.6,20741.67,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa2,BBB
615,'05583JAA0,'BDS6RL0,USD,UNITED STATES OF AMERICA (THE),BPCE SA,3%   22 May 2022,2022-05-22T00:00:00.000,3.0,0.0,1895000.0,1911486.5,1883251.0,28235.5,6158.75,1911486.5,1883251.0,28235.5,6158.75,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,YANKEE,OTHER YANKEE,Direct,Baa3,BBB+
616,'573284AQ9,'BDZZHM1,USD,UNITED STATES OF AMERICA (THE),MARTIN MARIETTA MATERIAL,3.45%   01 Jun 2027,2027-06-01T00:00:00.000,3.45,0.0,4800000.0,4774992.0,4790304.0,-15312.0,17940.0,4774992.0,4790304.0,-15312.0,17940.0,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Baa3,BBB+
617,'075887BX6,'BF2KB43,USD,UNITED STATES OF AMERICA (THE),BECTON DICKINSON AND CO,4.669%   06 Jun 2047,2047-06-06T00:00:00.000,4.669,0.0,5840000.0,6071147.2,5840639.05,230508.15,18935.4,6071147.2,5840639.05,230508.15,18935.4,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,INDUSTRIAL,Direct,Ba1,BBB+
618,'06051GGF0,'BYM4WN4,USD,UNITED STATES OF AMERICA (THE),BANK OF AMERICA CORP,1%   20 Jan 2028,2028-01-20T00:00:00.000,3.824,0.0,6455000.0,6567058.8,6455000.0,112058.8,110391.97,6567058.8,6455000.0,112058.8,110391.97,2017-06-30T00:00:00.000,FIXED INCOME,CORPORATE BONDS,CORPORATE,FINANCE,Direct,Baa1,BBB+
